# Kinova Gen3 Motion Plan
# Generated from trajectory: alpha_0p800
# Source experiment: w100_sum_z_constraint
# Generated on: 2025-08-27T08:10:06.198715
# Alpha: 0.8
# Length cost: 0.9643500386059808
# Obstacle cost: 7.839883339006225
# Total duration: 24.500 seconds
# Number of timesteps: 246
#
time_s,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad
5.6000,0.106547,-0.619105,0.303559,2.551042,0.216158,1.549516,-1.569991
5.7000,0.107520,-0.622153,0.308674,2.549542,0.217774,1.551988,-1.569991
5.8000,0.108494,-0.625201,0.313790,2.548041,0.219390,1.554460,-1.569992
5.9000,0.109467,-0.628249,0.318905,2.546540,0.221005,1.556932,-1.569992
6.0000,0.110441,-0.631297,0.324020,2.545040,0.222621,1.559404,-1.569992
6.1000,0.111334,-0.634209,0.329017,2.543668,0.223762,1.560580,-1.569992
6.2000,0.112228,-0.637122,0.334015,2.542297,0.224904,1.561756,-1.569993
6.3000,0.113121,-0.640034,0.339012,2.540925,0.226045,1.562932,-1.569993
6.4000,0.114014,-0.642947,0.344009,2.539554,0.227186,1.564108,-1.569993
6.5000,0.114908,-0.645859,0.349006,2.538183,0.228327,1.565284,-1.569993
6.6000,0.115856,-0.647685,0.353522,2.537086,0.229292,1.565799,-1.569993
6.7000,0.116805,-0.649511,0.358038,2.535990,0.230256,1.566313,-1.569993
6.8000,0.117753,-0.651337,0.362553,2.534894,0.231220,1.566828,-1.569993
6.9000,0.118702,-0.653163,0.367069,2.533797,0.232185,1.567342,-1.569993
7.0000,0.119650,-0.654989,0.371585,2.532701,0.233149,1.567857,-1.569993
7.1000,0.120654,-0.655632,0.375558,2.531843,0.233987,1.567933,-1.569993
7.2000,0.121658,-0.656276,0.379532,2.530984,0.234825,1.568010,-1.569993
7.3000,0.122662,-0.656919,0.383505,2.530126,0.235663,1.568086,-1.569993
7.4000,0.123666,-0.657563,0.387479,2.529268,0.236501,1.568163,-1.569993
7.5000,0.124670,-0.658206,0.391452,2.528410,0.237339,1.568239,-1.569993
7.6000,0.125696,-0.657681,0.394847,2.527804,0.238050,1.567893,-1.569993
7.7000,0.126722,-0.657155,0.398243,2.527198,0.238761,1.567546,-1.569993
7.8000,0.127748,-0.656629,0.401638,2.526592,0.239472,1.567200,-1.569993
7.9000,0.128774,-0.656104,0.405034,2.525987,0.240183,1.566853,-1.569994
8.0000,0.129800,-0.655578,0.408429,2.525381,0.240894,1.566507,-1.569994
8.1000,0.130818,-0.653896,0.411215,2.525036,0.241478,1.565752,-1.569994
8.2000,0.131836,-0.652215,0.414000,2.524692,0.242062,1.564997,-1.569994
8.3000,0.132854,-0.650533,0.416786,2.524347,0.242645,1.564241,-1.569995
8.4000,0.133872,-0.648851,0.419571,2.524002,0.243229,1.563486,-1.569995
8.5000,0.134890,-0.647170,0.422357,2.523658,0.243813,1.562731,-1.569996
8.6000,0.135864,-0.644349,0.424495,2.523580,0.244267,1.561585,-1.569996
8.7000,0.136839,-0.641528,0.426633,2.523503,0.244720,1.560438,-1.569996
8.8000,0.137813,-0.638708,0.428771,2.523425,0.245173,1.559291,-1.569996
8.9000,0.138787,-0.635887,0.430910,2.523347,0.245626,1.558144,-1.569996
9.0000,0.139762,-0.633066,0.433048,2.523270,0.246080,1.556998,-1.569996
9.1000,0.140654,-0.629126,0.434501,2.523461,0.246396,1.555477,-1.569996
9.2000,0.141546,-0.625186,0.435954,2.523652,0.246713,1.553956,-1.569996
9.3000,0.142438,-0.621246,0.437407,2.523843,0.247029,1.552436,-1.569996
9.4000,0.143330,-0.617306,0.438859,2.524034,0.247346,1.550915,-1.569996
9.5000,0.144222,-0.613366,0.440312,2.524225,0.247662,1.549394,-1.569996
9.6000,0.144993,-0.608329,0.441042,2.524683,0.247834,1.547518,-1.569996
9.7000,0.145764,-0.603292,0.441772,2.525141,0.248005,1.545641,-1.569995
9.8000,0.146536,-0.598255,0.442501,2.525598,0.248177,1.543765,-1.569995
9.9000,0.147307,-0.593218,0.443231,2.526056,0.248348,1.541888,-1.569994
10.0000,0.148079,-0.588181,0.443960,2.526514,0.248520,1.540011,-1.569994
10.1000,0.148686,-0.582073,0.443928,2.527232,0.248535,1.537799,-1.569993
10.2000,0.149294,-0.575965,0.443895,2.527951,0.248549,1.535586,-1.569992
10.3000,0.149902,-0.569858,0.443862,2.528670,0.248564,1.533373,-1.569991
10.4000,0.150509,-0.563750,0.443829,2.529389,0.248579,1.531160,-1.569990
10.5000,0.151117,-0.557643,0.443796,2.530107,0.248594,1.528947,-1.569989
10.6000,0.151514,-0.550498,0.442959,2.531079,0.248437,1.526419,-1.569988
10.7000,0.151910,-0.543353,0.442122,2.532050,0.248281,1.523891,-1.569987
10.8000,0.152307,-0.536207,0.441285,2.533021,0.248124,1.521363,-1.569986
10.9000,0.152704,-0.529062,0.440448,2.533992,0.247967,1.518836,-1.569985
11.0000,0.153101,-0.521917,0.439611,2.534963,0.247811,1.516308,-1.569984
11.1000,0.153239,-0.513771,0.437929,2.536174,0.247465,1.513486,-1.569983
11.2000,0.153378,-0.505625,0.436248,2.537385,0.247119,1.510665,-1.569982
11.3000,0.153517,-0.497479,0.434567,2.538596,0.246774,1.507843,-1.569981
11.4000,0.153655,-0.489333,0.432886,2.539808,0.246428,1.505022,-1.569980
11.5000,0.153794,-0.481187,0.431205,2.541019,0.246083,1.502200,-1.569979
11.6000,0.153625,-0.472084,0.428640,2.542454,0.245528,1.499108,-1.569979
11.7000,0.153456,-0.462981,0.426076,2.543890,0.244974,1.496015,-1.569978
11.8000,0.153286,-0.453878,0.423511,2.545326,0.244419,1.492922,-1.569977
11.9000,0.153117,-0.444774,0.420946,2.546762,0.243865,1.489829,-1.569977
12.0000,0.152948,-0.435671,0.418381,2.548197,0.243311,1.486736,-1.569976
12.1000,0.152413,-0.425708,0.414915,2.549806,0.242425,1.483275,-1.569976
12.2000,0.151878,-0.415746,0.411449,2.551414,0.241540,1.479814,-1.569975
12.3000,0.151343,-0.405783,0.407983,2.553022,0.240655,1.476353,-1.569975
12.4000,0.150808,-0.395820,0.404516,2.554631,0.239769,1.472892,-1.569974
12.5000,0.150272,-0.385858,0.401050,2.556239,0.238884,1.469431,-1.569974
12.6000,0.149507,-0.375929,0.397325,2.557516,0.237220,1.464910,-1.569973
12.7000,0.148741,-0.366000,0.393599,2.558793,0.235556,1.460390,-1.569973
12.8000,0.147975,-0.356071,0.389874,2.560070,0.233892,1.455869,-1.569973
12.9000,0.147210,-0.346142,0.386148,2.561347,0.232227,1.451349,-1.569973
13.0000,0.146444,-0.336213,0.382423,2.562624,0.230563,1.446828,-1.569972
13.1000,0.145465,-0.326473,0.378540,2.563482,0.228256,1.441183,-1.569972
13.2000,0.144485,-0.316733,0.374657,2.564339,0.225949,1.435538,-1.569972
13.3000,0.143506,-0.306993,0.370774,2.565197,0.223642,1.429893,-1.569972
13.4000,0.142526,-0.297253,0.366891,2.566055,0.221334,1.424248,-1.569972
13.5000,0.141547,-0.287513,0.363008,2.566912,0.219027,1.418604,-1.569972
13.6000,0.140356,-0.278030,0.359003,2.567374,0.216178,1.411782,-1.569972
13.7000,0.139164,-0.268548,0.354998,2.567837,0.213328,1.404961,-1.569972
13.8000,0.137973,-0.259066,0.350993,2.568299,0.210479,1.398140,-1.569972
13.9000,0.136782,-0.249583,0.346988,2.568762,0.207629,1.391319,-1.569972
14.0000,0.135591,-0.240101,0.342983,2.569224,0.204780,1.384498,-1.569972
14.1000,0.134189,-0.230923,0.338879,2.569379,0.201469,1.376449,-1.569972
14.2000,0.132787,-0.221746,0.334775,2.569534,0.198158,1.368401,-1.569972
14.3000,0.131386,-0.212568,0.330671,2.569690,0.194848,1.360353,-1.569972
14.4000,0.129984,-0.203391,0.326567,2.569845,0.191537,1.352304,-1.569972
14.5000,0.128582,-0.194213,0.322463,2.570000,0.188226,1.344256,-1.569972
14.6000,0.126976,-0.185378,0.318283,2.570000,0.184523,1.334936,-1.569973
14.7000,0.125370,-0.176543,0.314104,2.570000,0.180820,1.325616,-1.569973
14.8000,0.123764,-0.167707,0.309924,2.570000,0.177117,1.316296,-1.569974
14.9000,0.122158,-0.158872,0.305744,2.570000,0.173414,1.306976,-1.569974
15.0000,0.120552,-0.150037,0.301565,2.570000,0.169711,1.297656,-1.569974
15.1000,0.118773,-0.141546,0.297347,2.569490,0.165680,1.287135,-1.569975
15.2000,0.116995,-0.133055,0.293128,2.568979,0.161649,1.276614,-1.569975
15.3000,0.115216,-0.124564,0.288910,2.568469,0.157618,1.266093,-1.569976
15.4000,0.113437,-0.116074,0.284692,2.567958,0.153587,1.255572,-1.569976
15.5000,0.111658,-0.107583,0.280474,2.567448,0.149556,1.245051,-1.569976
15.6000,0.109742,-0.099419,0.276250,2.566163,0.145279,1.233447,-1.569977
15.7000,0.107825,-0.091256,0.272026,2.564879,0.141003,1.221842,-1.569977
15.8000,0.105908,-0.083093,0.267803,2.563594,0.136726,1.210238,-1.569978
15.9000,0.103991,-0.074929,0.263579,2.562310,0.132450,1.198633,-1.569978
16.0000,0.102074,-0.066766,0.259355,2.561025,0.128173,1.187029,-1.569979
16.1000,0.100051,-0.058911,0.255155,2.558805,0.123737,1.174449,-1.569979
16.2000,0.098027,-0.051057,0.250954,2.556584,0.119300,1.161869,-1.569980
16.3000,0.096003,-0.043203,0.246754,2.554364,0.114864,1.149290,-1.569980
16.4000,0.093979,-0.035348,0.242553,2.552143,0.110427,1.136710,-1.569981
16.5000,0.091955,-0.027494,0.238353,2.549923,0.105991,1.124130,-1.569981
16.6000,0.089854,-0.019932,0.234204,2.546659,0.101484,1.110673,-1.569982
16.7000,0.087753,-0.012370,0.230056,2.543394,0.096976,1.097215,-1.569982
16.8000,0.085652,-0.004809,0.225908,2.540130,0.092469,1.083757,-1.569983
16.9000,0.083551,0.002753,0.221760,2.536865,0.087961,1.070299,-1.569983
17.0000,0.081450,0.010315,0.217612,2.533601,0.083454,1.056842,-1.569984
17.1000,0.079304,0.017599,0.213551,2.529217,0.078968,1.042597,-1.569984
17.2000,0.077157,0.024882,0.209489,2.524833,0.074482,1.028353,-1.569984
17.3000,0.075011,0.032166,0.205428,2.520449,0.069996,1.014109,-1.569985
17.4000,0.072864,0.039450,0.201366,2.516064,0.065511,0.999865,-1.569985
17.5000,0.070718,0.046734,0.197304,2.511680,0.061025,0.985620,-1.569986
17.6000,0.068560,0.053750,0.193372,2.506121,0.056645,0.970684,-1.569986
17.7000,0.066403,0.060766,0.189440,2.500561,0.052265,0.955747,-1.569987
17.8000,0.064245,0.067782,0.185507,2.495002,0.047885,0.940811,-1.569987
17.9000,0.062088,0.074799,0.181575,2.489443,0.043505,0.925874,-1.569988
18.0000,0.059931,0.081815,0.177642,2.483883,0.039126,0.910937,-1.569988
18.1000,0.057805,0.088572,0.173899,2.477106,0.034944,0.895423,-1.569989
18.2000,0.055680,0.095328,0.170156,2.470329,0.030762,0.879909,-1.569989
18.3000,0.053554,0.102085,0.166412,2.463551,0.026579,0.864395,-1.569989
18.4000,0.051429,0.108842,0.162669,2.456774,0.022397,0.848881,-1.569990
18.5000,0.049303,0.115598,0.158925,2.449997,0.018215,0.833367,-1.569990
18.6000,0.047272,0.122104,0.155467,2.441976,0.014354,0.817457,-1.569990
18.7000,0.045242,0.128611,0.152010,2.433955,0.010493,0.801547,-1.569991
18.8000,0.043211,0.135117,0.148552,2.425934,0.006632,0.785637,-1.569991
18.9000,0.041181,0.141623,0.145094,2.417913,0.002771,0.769727,-1.569991
19.0000,0.039150,0.148129,0.141636,2.409892,-0.001090,0.753817,-1.569992
19.1000,0.037327,0.154416,0.138647,2.400704,-0.004416,0.737919,-1.569992
19.2000,0.035504,0.160703,0.135658,2.391515,-0.007741,0.722022,-1.569992
19.3000,0.033681,0.166990,0.132668,2.382327,-0.011067,0.706124,-1.569992
19.4000,0.031858,0.173277,0.129679,2.373139,-0.014393,0.690227,-1.569992
19.5000,0.030035,0.179564,0.126690,2.363951,-0.017718,0.674329,-1.569992
19.6000,0.028520,0.186113,0.124321,2.353892,-0.020323,0.658797,-1.569992
19.7000,0.027006,0.192662,0.121953,2.343834,-0.022927,0.643265,-1.569992
19.8000,0.025491,0.199210,0.119585,2.333775,-0.025532,0.627733,-1.569992
19.9000,0.023977,0.205759,0.117216,2.323717,-0.028137,0.612200,-1.569992
20.0000,0.022462,0.212308,0.114848,2.313658,-0.030741,0.596668,-1.569992
20.1000,0.021196,0.220020,0.112904,2.303690,-0.032841,0.581457,-1.569993
20.2000,0.019930,0.227731,0.110960,2.293721,-0.034940,0.566246,-1.569993
20.3000,0.018664,0.235443,0.109016,2.283753,-0.037040,0.551035,-1.569993
20.4000,0.017398,0.243154,0.107072,2.273785,-0.039139,0.535824,-1.569994
20.5000,0.016133,0.250866,0.105128,2.263816,-0.041239,0.520613,-1.569994
20.6000,0.014996,0.259569,0.103566,2.253578,-0.042721,0.506001,-1.569994
20.7000,0.013860,0.268273,0.102005,2.243340,-0.044203,0.491389,-1.569995
20.8000,0.012724,0.276976,0.100443,2.233103,-0.045685,0.476777,-1.569995
20.9000,0.011587,0.285680,0.098882,2.222865,-0.047167,0.462165,-1.569995
21.0000,0.010451,0.294384,0.097320,2.212627,-0.048649,0.447553,-1.569995
21.1000,0.009371,0.303839,0.096085,2.201859,-0.049506,0.433725,-1.569995
21.2000,0.008291,0.313294,0.094850,2.191091,-0.050364,0.419897,-1.569996
21.3000,0.007211,0.322749,0.093615,2.180322,-0.051222,0.406069,-1.569996
21.4000,0.006131,0.332204,0.092380,2.169554,-0.052079,0.392240,-1.569996
21.5000,0.005051,0.341659,0.091145,2.158786,-0.052937,0.378412,-1.569996
21.6000,0.004035,0.350437,0.090181,2.146956,-0.053408,0.364965,-1.569996
21.7000,0.003019,0.359214,0.089217,2.135126,-0.053878,0.351518,-1.569996
21.8000,0.002003,0.367991,0.088252,2.123296,-0.054349,0.338071,-1.569996
21.9000,0.000987,0.376768,0.087288,2.111466,-0.054820,0.324623,-1.569996
22.0000,-0.000029,0.385545,0.086324,2.099636,-0.055290,0.311176,-1.569996
22.1000,-0.001613,0.393230,0.085011,2.087426,-0.055417,0.297478,-1.569996
22.2000,-0.003197,0.400915,0.083699,2.075217,-0.055543,0.283781,-1.569997
22.3000,-0.004781,0.408601,0.082386,2.063008,-0.055670,0.270083,-1.569997
22.4000,-0.006364,0.416286,0.081074,2.050799,-0.055796,0.256386,-1.569997
22.5000,-0.007948,0.423971,0.079761,2.038590,-0.055923,0.242688,-1.569997
22.6000,-0.010503,0.431616,0.077478,2.026627,-0.056153,0.229026,-1.569998
22.7000,-0.013058,0.439260,0.075194,2.014664,-0.056384,0.215363,-1.569998
22.8000,-0.015613,0.446905,0.072911,2.002702,-0.056614,0.201701,-1.569998
22.9000,-0.018168,0.454549,0.070628,1.990739,-0.056845,0.188038,-1.569999
23.0000,-0.020723,0.462194,0.068344,1.978776,-0.057075,0.174376,-1.569999
23.1000,-0.024225,0.469865,0.065116,1.967204,-0.057395,0.160795,-1.569999
23.2000,-0.027728,0.477536,0.061887,1.955632,-0.057714,0.147214,-1.569999
23.3000,-0.031231,0.485208,0.058658,1.944059,-0.058034,0.133634,-1.570000
23.4000,-0.034733,0.492879,0.055429,1.932487,-0.058353,0.120053,-1.570000
23.5000,-0.038236,0.500550,0.052200,1.920915,-0.058673,0.106472,-1.570000
23.6000,-0.042650,0.508305,0.048064,1.909871,-0.059066,0.093013,-1.570000
23.7000,-0.047064,0.516060,0.043928,1.898827,-0.059460,0.079553,-1.570001
23.8000,-0.051478,0.523814,0.039792,1.887784,-0.059853,0.066094,-1.570001
23.9000,-0.055891,0.531569,0.035656,1.876740,-0.060247,0.052634,-1.570001
24.0000,-0.060305,0.539323,0.031520,1.865696,-0.060640,0.039175,-1.570001
24.1000,-0.065580,0.547210,0.026525,1.855314,-0.061097,0.025869,-1.570001
24.2000,-0.070855,0.555096,0.021531,1.844932,-0.061553,0.012563,-1.570001
24.3000,-0.076130,0.562983,0.016537,1.834550,-0.062009,-0.000742,-1.570000
24.4000,-0.081404,0.570870,0.011543,1.824168,-0.062465,-0.014048,-1.570000
24.5000,-0.086679,0.578756,0.006549,1.813786,-0.062922,-0.027354,-1.570000
