# Kinova Gen3 Motion Plan
# Generated from trajectory: alpha_0p750
# Source experiment: w100_sum_z_constraint
# Generated on: 2025-08-27T08:10:34.070512
# Alpha: 0.75
# Length cost: 1.7820821228383277
# Obstacle cost: 5.605009735478743
# Total duration: 24.500 seconds
# Number of timesteps: 246
#
time_s,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad
2.3000,0.233064,-0.346792,0.202015,2.567079,0.237208,1.164181,-1.569998
2.4000,0.243303,-0.340058,0.211012,2.568044,0.247871,1.169111,-1.569998
2.5000,0.253543,-0.333323,0.220010,2.569009,0.258534,1.174042,-1.569998
2.6000,0.263607,-0.326688,0.228914,2.569208,0.269048,1.177832,-1.569998
2.7000,0.273672,-0.320053,0.237819,2.569406,0.279563,1.181622,-1.569998
2.8000,0.283737,-0.313417,0.246724,2.569604,0.290077,1.185412,-1.569998
2.9000,0.293801,-0.306782,0.255628,2.569802,0.300592,1.189201,-1.569998
3.0000,0.303866,-0.300146,0.264533,2.570000,0.311107,1.192991,-1.569998
3.1000,0.313691,-0.293642,0.273291,2.569553,0.321345,1.195610,-1.569998
3.2000,0.323517,-0.287137,0.282050,2.569106,0.331583,1.198229,-1.569998
3.3000,0.333342,-0.280633,0.290808,2.568659,0.341821,1.200847,-1.569998
3.4000,0.343167,-0.274128,0.299567,2.568213,0.352059,1.203466,-1.569998
3.5000,0.352993,-0.267624,0.308325,2.567766,0.362297,1.206085,-1.569998
3.6000,0.362542,-0.261265,0.316904,2.566672,0.372152,1.207579,-1.569998
3.7000,0.372092,-0.254907,0.325483,2.565578,0.382007,1.209073,-1.569998
3.8000,0.381641,-0.248549,0.334062,2.564484,0.391861,1.210567,-1.569998
3.9000,0.391191,-0.242190,0.342641,2.563391,0.401716,1.212061,-1.569998
4.0000,0.400740,-0.235832,0.351221,2.562297,0.411570,1.213555,-1.569998
4.1000,0.409985,-0.229630,0.359594,2.560579,0.420937,1.213966,-1.569998
4.2000,0.419230,-0.223428,0.367968,2.558861,0.430305,1.214377,-1.569999
4.3000,0.428475,-0.217227,0.376342,2.557143,0.439672,1.214787,-1.569999
4.4000,0.437720,-0.211025,0.384716,2.555425,0.449039,1.215198,-1.569999
4.5000,0.446965,-0.204823,0.393089,2.553707,0.458406,1.215609,-1.569999
4.6000,0.455881,-0.198785,0.401236,2.551404,0.467185,1.214978,-1.569999
4.7000,0.464797,-0.192747,0.409383,2.549101,0.475963,1.214347,-1.569999
4.8000,0.473713,-0.186709,0.417530,2.546799,0.484742,1.213716,-1.569999
4.9000,0.482629,-0.180671,0.425677,2.544496,0.493520,1.213085,-1.569999
5.0000,0.491546,-0.174633,0.433824,2.542193,0.502298,1.212455,-1.570000
5.1000,0.500113,-0.168764,0.441726,2.539358,0.510390,1.210826,-1.570000
5.2000,0.508680,-0.162895,0.449627,2.536523,0.518482,1.209198,-1.570000
5.3000,0.517247,-0.157026,0.457529,2.533688,0.526574,1.207570,-1.570000
5.4000,0.525815,-0.151157,0.465430,2.530852,0.534666,1.205942,-1.570000
5.5000,0.534382,-0.145288,0.473332,2.528017,0.542758,1.204314,-1.570000
5.6000,0.542583,-0.139592,0.480972,2.524710,0.550071,1.201738,-1.570000
5.7000,0.550783,-0.133895,0.488612,2.521402,0.557385,1.199162,-1.570001
5.8000,0.558984,-0.128199,0.496252,2.518095,0.564698,1.196586,-1.570001
5.9000,0.567185,-0.122503,0.503892,2.514788,0.572012,1.194010,-1.570001
6.0000,0.575386,-0.116807,0.511532,2.511480,0.579325,1.191434,-1.570001
6.1000,0.583205,-0.111286,0.518897,2.507767,0.585776,1.187964,-1.570001
6.2000,0.591024,-0.105765,0.526261,2.504053,0.592226,1.184495,-1.570001
6.3000,0.598843,-0.100245,0.533626,2.500339,0.598677,1.181025,-1.570001
6.4000,0.606662,-0.094724,0.540990,2.496626,0.605128,1.177556,-1.570002
6.5000,0.614481,-0.089204,0.548355,2.492912,0.611578,1.174086,-1.570002
6.6000,0.621906,-0.083860,0.555432,2.488862,0.617091,1.169782,-1.570002
6.7000,0.629330,-0.078517,0.562509,2.484812,0.622603,1.165478,-1.570002
6.8000,0.636755,-0.073174,0.569586,2.480761,0.628116,1.161174,-1.570002
6.9000,0.644179,-0.067831,0.576663,2.476711,0.633628,1.156870,-1.570002
7.0000,0.651604,-0.062488,0.583740,2.472661,0.639141,1.152566,-1.570002
7.1000,0.658623,-0.057324,0.590519,2.468345,0.643649,1.147490,-1.570002
7.2000,0.665642,-0.052160,0.597299,2.464030,0.648157,1.142414,-1.570003
7.3000,0.672661,-0.046996,0.604079,2.459714,0.652664,1.137338,-1.570003
7.4000,0.679680,-0.041832,0.610859,2.455399,0.657172,1.132262,-1.570003
7.5000,0.686699,-0.036668,0.617639,2.451084,0.661680,1.127186,-1.570003
7.6000,0.693304,-0.031683,0.624115,2.446576,0.665125,1.121405,-1.570003
7.7000,0.699909,-0.026699,0.630591,2.442069,0.668571,1.115623,-1.570003
7.8000,0.706514,-0.021715,0.637067,2.437562,0.672016,1.109842,-1.570003
7.9000,0.713119,-0.016731,0.643543,2.433055,0.675461,1.104060,-1.570004
8.0000,0.719724,-0.011747,0.650019,2.428548,0.678906,1.098278,-1.570004
8.1000,0.725910,-0.006943,0.656187,2.423924,0.681239,1.091861,-1.570004
8.2000,0.732096,-0.002139,0.662356,2.419300,0.683571,1.085443,-1.570004
8.3000,0.738281,0.002665,0.668524,2.414677,0.685903,1.079025,-1.570004
8.4000,0.744467,0.007469,0.674693,2.410053,0.688235,1.072607,-1.570004
8.5000,0.750653,0.012273,0.680861,2.405429,0.690568,1.066190,-1.570004
8.6000,0.756417,0.016897,0.686722,2.400765,0.691744,1.059209,-1.570004
8.7000,0.762180,0.021521,0.692583,2.396100,0.692920,1.052228,-1.570004
8.8000,0.767944,0.026146,0.698444,2.391436,0.694096,1.045248,-1.570004
8.9000,0.773708,0.030770,0.704305,2.386772,0.695272,1.038267,-1.570005
9.0000,0.779472,0.035394,0.710166,2.382108,0.696448,1.031287,-1.570005
9.1000,0.784814,0.039841,0.715724,2.377480,0.696432,1.023821,-1.570005
9.2000,0.790157,0.044287,0.721281,2.372852,0.696415,1.016355,-1.570005
9.3000,0.795499,0.048734,0.726838,2.368224,0.696399,1.008889,-1.570005
9.4000,0.800842,0.053181,0.732395,2.363596,0.696382,1.001424,-1.570005
9.5000,0.806184,0.057627,0.737953,2.358968,0.696366,0.993958,-1.570005
9.6000,0.811109,0.061901,0.743213,2.354453,0.695128,0.986090,-1.570004
9.7000,0.816033,0.066175,0.748473,2.349937,0.693890,0.978222,-1.570004
9.8000,0.820958,0.070449,0.753733,2.345422,0.692652,0.970354,-1.570004
9.9000,0.825882,0.074722,0.758993,2.340906,0.691413,0.962486,-1.570004
10.0000,0.830807,0.078996,0.764254,2.336391,0.690175,0.954618,-1.570004
10.1000,0.835317,0.083105,0.769225,2.332062,0.687694,0.946437,-1.570004
10.2000,0.839827,0.087214,0.774197,2.327732,0.685213,0.938257,-1.570004
10.3000,0.844337,0.091323,0.779168,2.323403,0.682731,0.930076,-1.570003
10.4000,0.848848,0.095432,0.784140,2.319074,0.680250,0.921896,-1.570003
10.5000,0.853358,0.099541,0.789111,2.314745,0.677768,0.913715,-1.570003
10.6000,0.857455,0.103501,0.793799,2.310671,0.674032,0.905321,-1.570003
10.7000,0.861552,0.107461,0.798487,2.306597,0.670295,0.896927,-1.570002
10.8000,0.865649,0.111421,0.803175,2.302524,0.666559,0.888533,-1.570002
10.9000,0.869746,0.115381,0.807863,2.298450,0.662822,0.880139,-1.570002
11.0000,0.873842,0.119341,0.812551,2.294376,0.659085,0.871745,-1.570002
11.1000,0.877514,0.123183,0.816947,2.290620,0.654096,0.863252,-1.570001
11.2000,0.881185,0.127025,0.821342,2.286863,0.649107,0.854758,-1.570001
11.3000,0.884857,0.130866,0.825738,2.283107,0.644118,0.846264,-1.570001
11.4000,0.888528,0.134708,0.830134,2.279351,0.639128,0.837771,-1.570000
11.5000,0.892200,0.138550,0.834530,2.275594,0.634139,0.829277,-1.570000
11.6000,0.895393,0.142338,0.838579,2.272200,0.627935,0.820821,-1.570000
11.7000,0.898586,0.146125,0.842628,2.268806,0.621731,0.812364,-1.569999
11.8000,0.901779,0.149913,0.846677,2.265411,0.615527,0.803907,-1.569999
11.9000,0.904972,0.153701,0.850726,2.262017,0.609323,0.795451,-1.569998
12.0000,0.908166,0.157489,0.854775,2.258623,0.603119,0.786994,-1.569998
12.1000,0.910714,0.161362,0.858283,2.255575,0.595871,0.778725,-1.569998
12.2000,0.913263,0.165235,0.861791,2.252527,0.588624,0.770457,-1.569997
12.3000,0.915812,0.169108,0.865298,2.249479,0.581376,0.762188,-1.569997
12.4000,0.918361,0.172981,0.868806,2.246431,0.574128,0.753919,-1.569996
12.5000,0.920910,0.176854,0.872314,2.243384,0.566881,0.745650,-1.569996
12.6000,0.922559,0.180969,0.874936,2.240479,0.559132,0.737572,-1.569996
12.7000,0.924208,0.185084,0.877559,2.237574,0.551382,0.729494,-1.569995
12.8000,0.925858,0.189199,0.880181,2.234669,0.543633,0.721416,-1.569995
12.9000,0.927507,0.193314,0.882803,2.231765,0.535884,0.713338,-1.569995
13.0000,0.929156,0.197429,0.885426,2.228860,0.528135,0.705260,-1.569994
13.1000,0.929848,0.201747,0.887054,2.225859,0.520332,0.697228,-1.569994
13.2000,0.930540,0.206066,0.888682,2.222858,0.512529,0.689196,-1.569994
13.3000,0.931232,0.210384,0.890311,2.219857,0.504726,0.681164,-1.569994
13.4000,0.931925,0.214703,0.891939,2.216856,0.496924,0.673132,-1.569994
13.5000,0.932617,0.219021,0.893568,2.213855,0.489121,0.665100,-1.569994
13.6000,0.932357,0.223461,0.894209,2.210624,0.481426,0.657037,-1.569994
13.7000,0.932097,0.227901,0.894850,2.207394,0.473732,0.648973,-1.569994
13.8000,0.931838,0.232340,0.895492,2.204163,0.466037,0.640910,-1.569994
13.9000,0.931578,0.236780,0.896133,2.200933,0.458342,0.632846,-1.569994
14.0000,0.931319,0.241220,0.896774,2.197703,0.450648,0.624782,-1.569994
14.1000,0.930113,0.245713,0.896449,2.194165,0.443127,0.616656,-1.569994
14.2000,0.928908,0.250207,0.896123,2.190628,0.435605,0.608529,-1.569994
14.3000,0.927703,0.254701,0.895798,2.187090,0.428084,0.600403,-1.569994
14.4000,0.926498,0.259194,0.895473,2.183553,0.420563,0.592276,-1.569994
14.5000,0.925292,0.263688,0.895147,2.180016,0.413042,0.584149,-1.569994
14.6000,0.923144,0.268183,0.893874,2.176124,0.405727,0.575950,-1.569995
14.7000,0.920996,0.272678,0.892601,2.172233,0.398412,0.567751,-1.569995
14.8000,0.918849,0.277172,0.891328,2.168341,0.391097,0.559552,-1.569995
14.9000,0.916701,0.281667,0.890055,2.164450,0.383782,0.551353,-1.569995
15.0000,0.914553,0.286162,0.888781,2.160558,0.376467,0.543154,-1.569995
15.1000,0.911462,0.290615,0.886575,2.156288,0.369377,0.534886,-1.569995
15.2000,0.908371,0.295068,0.884369,2.152018,0.362286,0.526618,-1.569996
15.3000,0.905280,0.299521,0.882163,2.147747,0.355196,0.518349,-1.569996
15.4000,0.902189,0.303974,0.879957,2.143477,0.348106,0.510081,-1.569996
15.5000,0.899099,0.308427,0.877751,2.139207,0.341016,0.501813,-1.569996
15.6000,0.895062,0.312802,0.874622,2.134552,0.334163,0.493488,-1.569996
15.7000,0.891025,0.317177,0.871493,2.129897,0.327310,0.485163,-1.569997
15.8000,0.886988,0.321551,0.868365,2.125242,0.320456,0.476837,-1.569997
15.9000,0.882951,0.325926,0.865236,2.120587,0.313603,0.468512,-1.569997
16.0000,0.878914,0.330301,0.862107,2.115932,0.306750,0.460187,-1.569997
16.1000,0.873924,0.334567,0.858061,2.110905,0.300140,0.451826,-1.569998
16.2000,0.868935,0.338834,0.854015,2.105878,0.293531,0.443465,-1.569998
16.3000,0.863945,0.343100,0.849969,2.100850,0.286922,0.435104,-1.569998
16.4000,0.858956,0.347366,0.845923,2.095823,0.280312,0.426743,-1.569998
16.5000,0.853966,0.351632,0.841877,2.090795,0.273703,0.418382,-1.569998
16.6000,0.848016,0.355763,0.836915,2.085426,0.267343,0.410014,-1.569998
16.7000,0.842065,0.359893,0.831953,2.080056,0.260982,0.401647,-1.569999
16.8000,0.836114,0.364024,0.826991,2.074686,0.254621,0.393279,-1.569999
16.9000,0.830164,0.368155,0.822030,2.069316,0.248261,0.384912,-1.569999
17.0000,0.824213,0.372286,0.817068,2.063946,0.241900,0.376544,-1.569999
17.1000,0.817292,0.376258,0.811189,2.058282,0.235792,0.368208,-1.569999
17.2000,0.810370,0.380231,0.805310,2.052617,0.229684,0.359872,-1.569999
17.3000,0.803449,0.384203,0.799431,2.046953,0.223577,0.351537,-1.570000
17.4000,0.796527,0.388176,0.793552,2.041288,0.217469,0.343201,-1.570000
17.5000,0.789606,0.392148,0.787673,2.035624,0.211361,0.334865,-1.570000
17.6000,0.781705,0.395943,0.780875,2.029732,0.205510,0.326609,-1.570000
17.7000,0.773805,0.399738,0.774077,2.023839,0.199659,0.318353,-1.570000
17.8000,0.765904,0.403533,0.767279,2.017947,0.193808,0.310097,-1.570001
17.9000,0.758003,0.407328,0.760481,2.012054,0.187957,0.301841,-1.570001
18.0000,0.750103,0.411122,0.753683,2.006161,0.182105,0.293586,-1.570001
18.1000,0.741218,0.414723,0.745965,2.000126,0.176517,0.285469,-1.570001
18.2000,0.732333,0.418323,0.738248,1.994091,0.170928,0.277352,-1.570001
18.3000,0.723448,0.421924,0.730530,1.988056,0.165340,0.269235,-1.570001
18.4000,0.714564,0.425524,0.722813,1.982021,0.159751,0.261118,-1.570002
18.5000,0.705679,0.429125,0.715095,1.975986,0.154163,0.253001,-1.570002
18.6000,0.695813,0.432516,0.706464,1.969913,0.148846,0.245094,-1.570002
18.7000,0.685947,0.435908,0.697833,1.963841,0.143529,0.237187,-1.570002
18.8000,0.676081,0.439300,0.689202,1.957768,0.138211,0.229280,-1.570002
18.9000,0.666215,0.442691,0.680571,1.951696,0.132894,0.221373,-1.570002
19.0000,0.656349,0.446083,0.671939,1.945623,0.127577,0.213466,-1.570002
19.1000,0.645519,0.449252,0.662411,1.939640,0.122544,0.205854,-1.570002
19.2000,0.634688,0.452422,0.652883,1.933656,0.117512,0.198241,-1.570003
19.3000,0.623858,0.455591,0.643355,1.927673,0.112479,0.190629,-1.570003
19.4000,0.613027,0.458761,0.633827,1.921689,0.107446,0.183016,-1.570003
19.5000,0.602197,0.461930,0.624299,1.915706,0.102414,0.175404,-1.570003
19.6000,0.590440,0.464864,0.613911,1.909961,0.097686,0.168187,-1.570003
19.7000,0.578683,0.467797,0.603522,1.904217,0.092957,0.160970,-1.570003
19.8000,0.566927,0.470731,0.593134,1.898472,0.088229,0.153753,-1.570003
19.9000,0.555170,0.473664,0.582745,1.892728,0.083501,0.146536,-1.570003
20.0000,0.543413,0.476597,0.572357,1.886983,0.078772,0.139319,-1.570003
20.1000,0.530806,0.479277,0.561179,1.881654,0.074377,0.132617,-1.570003
20.2000,0.518199,0.481956,0.550001,1.876324,0.069981,0.125916,-1.570003
20.3000,0.505592,0.484636,0.538822,1.870995,0.065586,0.119214,-1.570003
20.4000,0.492985,0.487316,0.527644,1.865665,0.061190,0.112513,-1.570003
20.5000,0.480377,0.489995,0.516466,1.860336,0.056795,0.105812,-1.570003
20.6000,0.467062,0.492396,0.504629,1.855622,0.052770,0.099765,-1.570003
20.7000,0.453746,0.494797,0.492792,1.850909,0.048745,0.093719,-1.570003
20.8000,0.440430,0.497198,0.480956,1.846196,0.044720,0.087673,-1.570003
20.9000,0.427115,0.499600,0.469119,1.841483,0.040695,0.081627,-1.570003
21.0000,0.413799,0.502001,0.457282,1.836770,0.036670,0.075581,-1.570003
21.1000,0.400029,0.504089,0.445023,1.832877,0.033057,0.070331,-1.570003
21.2000,0.386260,0.506177,0.432765,1.828984,0.029444,0.065082,-1.570003
21.3000,0.372490,0.508265,0.420506,1.825091,0.025831,0.059833,-1.570003
21.4000,0.358720,0.510353,0.408248,1.821199,0.022219,0.054584,-1.570003
21.5000,0.344951,0.512441,0.395989,1.817306,0.018606,0.049334,-1.570003
21.6000,0.330847,0.514368,0.383400,1.814378,0.015346,0.044896,-1.570003
21.7000,0.316743,0.516295,0.370811,1.811450,0.012087,0.040458,-1.570003
21.8000,0.302640,0.518222,0.358222,1.808522,0.008828,0.036019,-1.570003
21.9000,0.288536,0.520149,0.345633,1.805594,0.005569,0.031581,-1.570003
22.0000,0.274433,0.522077,0.333044,1.802666,0.002309,0.027143,-1.570003
22.1000,0.260095,0.524013,0.320197,1.800804,-0.000669,0.023493,-1.570003
22.2000,0.245758,0.525948,0.307351,1.798943,-0.003647,0.019844,-1.570002
22.3000,0.231421,0.527884,0.294504,1.797081,-0.006626,0.016195,-1.570002
22.4000,0.217083,0.529820,0.281657,1.795220,-0.009604,0.012546,-1.570002
22.5000,0.202746,0.531756,0.268810,1.793359,-0.012582,0.008896,-1.570002
22.6000,0.188271,0.533815,0.255783,1.792625,-0.015343,0.006004,-1.570002
22.7000,0.173796,0.535874,0.242756,1.791892,-0.018103,0.003111,-1.570002
22.8000,0.159321,0.537932,0.229728,1.791159,-0.020863,0.000218,-1.570002
22.9000,0.144846,0.539991,0.216701,1.790426,-0.023624,-0.002675,-1.570002
23.0000,0.130371,0.542050,0.203674,1.789693,-0.026384,-0.005567,-1.570002
23.1000,0.115847,0.544299,0.190543,1.790125,-0.028975,-0.007735,-1.570002
23.2000,0.101324,0.546547,0.177412,1.790556,-0.031566,-0.009902,-1.570002
23.3000,0.086801,0.548796,0.164281,1.790987,-0.034157,-0.012069,-1.570002
23.4000,0.072277,0.551045,0.151150,1.791419,-0.036747,-0.014236,-1.570001
23.5000,0.057754,0.553293,0.138019,1.791850,-0.039338,-0.016403,-1.570001
23.6000,0.043263,0.555754,0.124858,1.793461,-0.041785,-0.017864,-1.570001
23.7000,0.028772,0.558216,0.111696,1.795073,-0.044232,-0.019324,-1.570001
23.8000,0.014281,0.560677,0.098534,1.796684,-0.046678,-0.020784,-1.570001
23.9000,-0.000211,0.563138,0.085372,1.798295,-0.049125,-0.022244,-1.570001
24.0000,-0.014702,0.565599,0.072210,1.799906,-0.051572,-0.023705,-1.570001
24.1000,-0.029097,0.568231,0.059078,1.802682,-0.053842,-0.024434,-1.570001
24.2000,-0.043493,0.570862,0.045946,1.805458,-0.056112,-0.025164,-1.570000
24.3000,-0.057888,0.573493,0.032814,1.808234,-0.058382,-0.025894,-1.570000
24.4000,-0.072284,0.576125,0.019681,1.811010,-0.060652,-0.026624,-1.570000
24.5000,-0.086679,0.578756,0.006549,1.813786,-0.062922,-0.027354,-1.570000
