# Kinova Gen3 Motion Plan
# Generated from trajectory: alpha_1p000
# Source experiment: w100_sum_z_constraint
# Generated on: 2025-08-27T08:00:39.267632
# Alpha: 1.0
# Length cost: 0.5262576001792093
# Obstacle cost: 21.732672838140928
# Total duration: 24.500 seconds
# Number of timesteps: 246
#
time_s,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad
5.5000,-0.023628,-0.218589,-0.001986,2.400692,-0.017352,0.781780,-1.570000
5.6000,-0.024068,-0.213586,-0.002043,2.398240,-0.017613,0.777635,-1.570000
5.7000,-0.024507,-0.208583,-0.002099,2.395788,-0.017874,0.773490,-1.570000
5.8000,-0.024947,-0.203581,-0.002156,2.393336,-0.018135,0.769346,-1.570000
5.9000,-0.025386,-0.198578,-0.002212,2.390884,-0.018397,0.765201,-1.570000
6.0000,-0.025825,-0.193576,-0.002269,2.388432,-0.018658,0.761057,-1.570000
6.1000,-0.026242,-0.188653,-0.002315,2.385897,-0.018911,0.757043,-1.570000
6.2000,-0.026659,-0.183730,-0.002362,2.383362,-0.019165,0.753030,-1.570000
6.3000,-0.027075,-0.178807,-0.002408,2.380828,-0.019418,0.749016,-1.570000
6.4000,-0.027492,-0.173884,-0.002455,2.378293,-0.019671,0.745003,-1.570000
6.5000,-0.027908,-0.168962,-0.002501,2.375758,-0.019925,0.740989,-1.570000
6.6000,-0.028315,-0.164119,-0.002544,2.373152,-0.020175,0.737012,-1.570000
6.7000,-0.028721,-0.159277,-0.002586,2.370546,-0.020426,0.733034,-1.570000
6.8000,-0.029127,-0.154435,-0.002629,2.367941,-0.020676,0.729057,-1.570000
6.9000,-0.029533,-0.149593,-0.002671,2.365335,-0.020926,0.725079,-1.570000
7.0000,-0.029939,-0.144751,-0.002714,2.362729,-0.021177,0.721102,-1.570000
7.1000,-0.030337,-0.139951,-0.002747,2.360046,-0.021416,0.717091,-1.570000
7.2000,-0.030736,-0.135152,-0.002780,2.357363,-0.021655,0.713079,-1.570000
7.3000,-0.031134,-0.130353,-0.002813,2.354680,-0.021893,0.709068,-1.570000
7.4000,-0.031532,-0.125553,-0.002846,2.351997,-0.022132,0.705057,-1.570000
7.5000,-0.031930,-0.120754,-0.002879,2.349313,-0.022371,0.701046,-1.570000
7.6000,-0.032324,-0.116073,-0.002910,2.346612,-0.022606,0.697015,-1.570000
7.7000,-0.032718,-0.111392,-0.002941,2.343910,-0.022841,0.692984,-1.570000
7.8000,-0.033111,-0.106711,-0.002972,2.341209,-0.023075,0.688954,-1.570000
7.9000,-0.033505,-0.102030,-0.003003,2.338507,-0.023310,0.684923,-1.570000
8.0000,-0.033898,-0.097349,-0.003034,2.335805,-0.023545,0.680892,-1.570000
8.1000,-0.034280,-0.092705,-0.003052,2.333037,-0.023780,0.676864,-1.570000
8.2000,-0.034662,-0.088061,-0.003071,2.330268,-0.024014,0.672835,-1.570000
8.3000,-0.035044,-0.083418,-0.003089,2.327499,-0.024249,0.668806,-1.570000
8.4000,-0.035426,-0.078774,-0.003107,2.324730,-0.024484,0.664777,-1.570000
8.5000,-0.035808,-0.074130,-0.003125,2.321962,-0.024718,0.660748,-1.570000
8.6000,-0.036184,-0.069532,-0.003138,2.319142,-0.024945,0.656669,-1.570000
8.7000,-0.036560,-0.064933,-0.003150,2.316323,-0.025171,0.652589,-1.570000
8.8000,-0.036935,-0.060334,-0.003163,2.313503,-0.025397,0.648510,-1.570000
8.9000,-0.037311,-0.055736,-0.003176,2.310684,-0.025623,0.644430,-1.570000
9.0000,-0.037687,-0.051137,-0.003188,2.307864,-0.025850,0.640350,-1.570000
9.1000,-0.038062,-0.046583,-0.003198,2.304981,-0.026078,0.636244,-1.570000
9.2000,-0.038436,-0.042030,-0.003208,2.302098,-0.026306,0.632138,-1.570000
9.3000,-0.038811,-0.037476,-0.003218,2.299215,-0.026535,0.628031,-1.570000
9.4000,-0.039186,-0.032923,-0.003228,2.296332,-0.026763,0.623925,-1.570000
9.5000,-0.039560,-0.028369,-0.003237,2.293449,-0.026991,0.619819,-1.570000
9.6000,-0.039928,-0.023849,-0.003238,2.290515,-0.027216,0.615671,-1.570000
9.7000,-0.040296,-0.019329,-0.003239,2.287582,-0.027441,0.611524,-1.570000
9.8000,-0.040663,-0.014809,-0.003240,2.284648,-0.027666,0.607377,-1.570000
9.9000,-0.041031,-0.010289,-0.003240,2.281714,-0.027892,0.603230,-1.570000
10.0000,-0.041399,-0.005769,-0.003241,2.278780,-0.028117,0.599083,-1.570000
10.1000,-0.041762,-0.001297,-0.003237,2.275813,-0.028343,0.594933,-1.570000
10.2000,-0.042125,0.003174,-0.003233,2.272846,-0.028570,0.590784,-1.570000
10.3000,-0.042488,0.007645,-0.003229,2.269879,-0.028796,0.586635,-1.570000
10.4000,-0.042851,0.012117,-0.003225,2.266912,-0.029023,0.582486,-1.570000
10.5000,-0.043215,0.016588,-0.003221,2.263945,-0.029249,0.578337,-1.570000
10.6000,-0.043573,0.021020,-0.003211,2.260926,-0.029473,0.574166,-1.570000
10.7000,-0.043932,0.025452,-0.003201,2.257907,-0.029698,0.569995,-1.570000
10.8000,-0.044290,0.029884,-0.003192,2.254887,-0.029922,0.565825,-1.570000
10.9000,-0.044649,0.034316,-0.003182,2.251868,-0.030147,0.561654,-1.570000
11.0000,-0.045008,0.038747,-0.003172,2.248849,-0.030371,0.557483,-1.570000
11.1000,-0.045363,0.043131,-0.003157,2.245809,-0.030596,0.553290,-1.570000
11.2000,-0.045717,0.047515,-0.003142,2.242768,-0.030822,0.549097,-1.570000
11.3000,-0.046072,0.051899,-0.003127,2.239728,-0.031047,0.544903,-1.570000
11.4000,-0.046427,0.056282,-0.003111,2.236688,-0.031273,0.540710,-1.570000
11.5000,-0.046782,0.060666,-0.003096,2.233648,-0.031499,0.536517,-1.570000
11.6000,-0.047132,0.065019,-0.003079,2.230554,-0.031727,0.532336,-1.570000
11.7000,-0.047483,0.069372,-0.003062,2.227459,-0.031956,0.528155,-1.570000
11.8000,-0.047833,0.073725,-0.003045,2.224364,-0.032185,0.523974,-1.570000
11.9000,-0.048184,0.078078,-0.003028,2.221270,-0.032414,0.519794,-1.570000
12.0000,-0.048534,0.082431,-0.003010,2.218175,-0.032643,0.515613,-1.570000
12.1000,-0.048882,0.086704,-0.002981,2.215112,-0.032867,0.511350,-1.570000
12.2000,-0.049231,0.090977,-0.002952,2.212050,-0.033092,0.507088,-1.570000
12.3000,-0.049579,0.095250,-0.002922,2.208987,-0.033317,0.502825,-1.570000
12.4000,-0.049927,0.099524,-0.002893,2.205924,-0.033541,0.498563,-1.570000
12.5000,-0.050276,0.103797,-0.002864,2.202861,-0.033766,0.494300,-1.570000
12.6000,-0.050610,0.108070,-0.002829,2.199720,-0.033994,0.490099,-1.570000
12.7000,-0.050944,0.112343,-0.002794,2.196578,-0.034222,0.485898,-1.570000
12.8000,-0.051278,0.116616,-0.002759,2.193437,-0.034450,0.481696,-1.570000
12.9000,-0.051612,0.120889,-0.002724,2.190296,-0.034679,0.477495,-1.570000
13.0000,-0.051946,0.125162,-0.002690,2.187154,-0.034907,0.473294,-1.570000
13.1000,-0.052282,0.129293,-0.002644,2.184124,-0.035130,0.469019,-1.570000
13.2000,-0.052619,0.133424,-0.002598,2.181094,-0.035353,0.464745,-1.570000
13.3000,-0.052955,0.137554,-0.002553,2.178064,-0.035576,0.460470,-1.570000
13.4000,-0.053292,0.141685,-0.002507,2.175034,-0.035799,0.456196,-1.570000
13.5000,-0.053628,0.145816,-0.002461,2.172004,-0.036023,0.451921,-1.570000
13.6000,-0.053953,0.150044,-0.002420,2.168772,-0.036256,0.447753,-1.570000
13.7000,-0.054277,0.154272,-0.002380,2.165541,-0.036490,0.443586,-1.570000
13.8000,-0.054602,0.158500,-0.002339,2.162309,-0.036723,0.439418,-1.570000
13.9000,-0.054926,0.162729,-0.002298,2.159078,-0.036957,0.435250,-1.570000
14.0000,-0.055251,0.166957,-0.002258,2.155847,-0.037191,0.431082,-1.570000
14.1000,-0.055575,0.171022,-0.002204,2.152754,-0.037421,0.426878,-1.570000
14.2000,-0.055900,0.175087,-0.002150,2.149661,-0.037652,0.422673,-1.570000
14.3000,-0.056224,0.179153,-0.002095,2.146568,-0.037882,0.418469,-1.570000
14.4000,-0.056549,0.183218,-0.002041,2.143475,-0.038113,0.414264,-1.570000
14.5000,-0.056873,0.187283,-0.001987,2.140382,-0.038344,0.410060,-1.570000
14.6000,-0.057180,0.191117,-0.001927,2.137462,-0.038577,0.405957,-1.570000
14.7000,-0.057487,0.194951,-0.001868,2.134542,-0.038811,0.401854,-1.570000
14.8000,-0.057794,0.198786,-0.001808,2.131622,-0.039044,0.397752,-1.570000
14.9000,-0.058101,0.202620,-0.001748,2.128702,-0.039278,0.393649,-1.570000
15.0000,-0.058408,0.206454,-0.001688,2.125782,-0.039511,0.389546,-1.570000
15.1000,-0.058719,0.210404,-0.001626,2.122718,-0.039746,0.385341,-1.570000
15.2000,-0.059031,0.214354,-0.001565,2.119654,-0.039981,0.381135,-1.570000
15.3000,-0.059342,0.218304,-0.001504,2.116590,-0.040216,0.376929,-1.570000
15.4000,-0.059653,0.222253,-0.001442,2.113525,-0.040451,0.372724,-1.570000
15.5000,-0.059964,0.226203,-0.001381,2.110461,-0.040686,0.368518,-1.570000
15.6000,-0.060282,0.230281,-0.001317,2.107242,-0.040922,0.364208,-1.570000
15.7000,-0.060599,0.234359,-0.001253,2.104023,-0.041157,0.359899,-1.570000
15.8000,-0.060916,0.238437,-0.001189,2.100804,-0.041392,0.355589,-1.570000
15.9000,-0.061233,0.242515,-0.001125,2.097584,-0.041628,0.351280,-1.570000
16.0000,-0.061551,0.246593,-0.001061,2.094365,-0.041863,0.346970,-1.570000
16.1000,-0.061871,0.250703,-0.000995,2.091079,-0.042096,0.342609,-1.570000
16.2000,-0.062191,0.254813,-0.000929,2.087792,-0.042330,0.338248,-1.570000
16.3000,-0.062512,0.258923,-0.000862,2.084506,-0.042564,0.333887,-1.570000
16.4000,-0.062832,0.263033,-0.000796,2.081220,-0.042798,0.329526,-1.570000
16.5000,-0.063153,0.267143,-0.000729,2.077933,-0.043031,0.325165,-1.570000
16.6000,-0.063463,0.271155,-0.000660,2.074712,-0.043278,0.320819,-1.570000
16.7000,-0.063774,0.275168,-0.000591,2.071490,-0.043526,0.316473,-1.570000
16.8000,-0.064085,0.279180,-0.000522,2.068269,-0.043773,0.312127,-1.570000
16.9000,-0.064395,0.283193,-0.000453,2.065047,-0.044020,0.307781,-1.570000
17.0000,-0.064706,0.287206,-0.000383,2.061825,-0.044267,0.303435,-1.570000
17.1000,-0.065015,0.291155,-0.000310,2.058621,-0.044501,0.299135,-1.570000
17.2000,-0.065325,0.295104,-0.000236,2.055416,-0.044735,0.294834,-1.570000
17.3000,-0.065634,0.299053,-0.000162,2.052211,-0.044969,0.290533,-1.570000
17.4000,-0.065943,0.303002,-0.000089,2.049007,-0.045203,0.286232,-1.570000
17.5000,-0.066252,0.306951,-0.000015,2.045802,-0.045437,0.281931,-1.570000
17.6000,-0.066558,0.310921,0.000060,2.042552,-0.045683,0.277583,-1.570000
17.7000,-0.066863,0.314891,0.000135,2.039301,-0.045928,0.273234,-1.570000
17.8000,-0.067169,0.318861,0.000210,2.036051,-0.046173,0.268886,-1.570000
17.9000,-0.067474,0.322832,0.000285,2.032800,-0.046418,0.264537,-1.570000
18.0000,-0.067780,0.326802,0.000360,2.029550,-0.046663,0.260188,-1.570000
18.1000,-0.068079,0.330633,0.000440,2.026413,-0.046903,0.255909,-1.570000
18.2000,-0.068379,0.334464,0.000519,2.023275,-0.047143,0.251629,-1.570000
18.3000,-0.068679,0.338295,0.000598,2.020138,-0.047382,0.247350,-1.570000
18.4000,-0.068978,0.342126,0.000678,2.017001,-0.047622,0.243070,-1.570000
18.5000,-0.069278,0.345957,0.000757,2.013863,-0.047861,0.238791,-1.570000
18.6000,-0.069582,0.349941,0.000841,2.010553,-0.048107,0.234370,-1.570000
18.7000,-0.069886,0.353924,0.000924,2.007242,-0.048353,0.229949,-1.570000
18.8000,-0.070191,0.357907,0.001007,2.003932,-0.048599,0.225528,-1.570000
18.9000,-0.070495,0.361890,0.001091,2.000621,-0.048845,0.221107,-1.570000
19.0000,-0.070799,0.365873,0.001174,1.997310,-0.049091,0.216686,-1.570000
19.1000,-0.071102,0.369766,0.001262,1.994066,-0.049331,0.212308,-1.570000
19.2000,-0.071404,0.373659,0.001350,1.990821,-0.049571,0.207930,-1.570000
19.3000,-0.071707,0.377551,0.001438,1.987576,-0.049812,0.203553,-1.570000
19.4000,-0.072010,0.381444,0.001527,1.984331,-0.050052,0.199175,-1.570000
19.5000,-0.072313,0.385337,0.001615,1.981086,-0.050292,0.194797,-1.570000
19.6000,-0.072595,0.388969,0.001699,1.978076,-0.050544,0.190604,-1.570000
19.7000,-0.072877,0.392602,0.001783,1.975065,-0.050796,0.186410,-1.570000
19.8000,-0.073158,0.396235,0.001867,1.972055,-0.051048,0.182217,-1.570000
19.9000,-0.073440,0.399868,0.001951,1.969044,-0.051300,0.178023,-1.570000
20.0000,-0.073722,0.403500,0.002036,1.966033,-0.051553,0.173829,-1.570000
20.1000,-0.074018,0.407504,0.002124,1.962621,-0.051801,0.169379,-1.570000
20.2000,-0.074315,0.411507,0.002213,1.959209,-0.052050,0.164929,-1.570000
20.3000,-0.074611,0.415511,0.002302,1.955797,-0.052299,0.160478,-1.570000
20.4000,-0.074907,0.419515,0.002391,1.952385,-0.052548,0.156028,-1.570000
20.5000,-0.075204,0.423518,0.002480,1.948972,-0.052796,0.151578,-1.570000
20.6000,-0.075501,0.427223,0.002580,1.945903,-0.053042,0.147177,-1.570000
20.7000,-0.075798,0.430927,0.002680,1.942833,-0.053289,0.142776,-1.570000
20.8000,-0.076095,0.434632,0.002780,1.939764,-0.053535,0.138375,-1.570000
20.9000,-0.076392,0.438336,0.002879,1.936694,-0.053781,0.133974,-1.570000
21.0000,-0.076689,0.442041,0.002979,1.933625,-0.054027,0.129574,-1.570000
21.1000,-0.076967,0.445821,0.003070,1.930378,-0.054279,0.125279,-1.570000
21.2000,-0.077246,0.449601,0.003161,1.927131,-0.054531,0.120983,-1.570000
21.3000,-0.077524,0.453382,0.003253,1.923885,-0.054783,0.116688,-1.570000
21.4000,-0.077802,0.457162,0.003344,1.920638,-0.055035,0.112393,-1.570000
21.5000,-0.078081,0.460942,0.003435,1.917392,-0.055287,0.108098,-1.570000
21.6000,-0.078360,0.464675,0.003530,1.914207,-0.055545,0.103733,-1.570000
21.7000,-0.078639,0.468408,0.003626,1.911022,-0.055804,0.099369,-1.570000
21.8000,-0.078918,0.472140,0.003721,1.907837,-0.056062,0.095004,-1.570000
21.9000,-0.079196,0.475873,0.003817,1.904652,-0.056321,0.090639,-1.570000
22.0000,-0.079475,0.479605,0.003913,1.901468,-0.056579,0.086275,-1.570000
22.1000,-0.079765,0.483237,0.004023,1.898409,-0.056820,0.081884,-1.570000
22.2000,-0.080054,0.486869,0.004134,1.895350,-0.057062,0.077493,-1.570000
22.3000,-0.080343,0.490501,0.004245,1.892292,-0.057303,0.073103,-1.570000
22.4000,-0.080632,0.494132,0.004356,1.889233,-0.057545,0.068712,-1.570000
22.5000,-0.080922,0.497764,0.004466,1.886175,-0.057786,0.064321,-1.570000
22.6000,-0.081197,0.501490,0.004565,1.882945,-0.058037,0.059964,-1.570000
22.7000,-0.081472,0.505215,0.004664,1.879716,-0.058288,0.055608,-1.570000
22.8000,-0.081747,0.508941,0.004763,1.876487,-0.058539,0.051251,-1.570000
22.9000,-0.082023,0.512666,0.004862,1.873257,-0.058790,0.046895,-1.570000
23.0000,-0.082298,0.516392,0.004962,1.870028,-0.059041,0.042538,-1.570000
23.1000,-0.082572,0.519989,0.005057,1.866945,-0.059305,0.038217,-1.570000
23.2000,-0.082847,0.523586,0.005153,1.863861,-0.059570,0.033897,-1.570000
23.3000,-0.083121,0.527183,0.005248,1.860778,-0.059834,0.029576,-1.570000
23.4000,-0.083396,0.530781,0.005344,1.857695,-0.060099,0.025256,-1.570000
23.5000,-0.083670,0.534378,0.005440,1.854611,-0.060364,0.020935,-1.570000
23.6000,-0.083964,0.538410,0.005555,1.851031,-0.060615,0.016337,-1.570000
23.7000,-0.084258,0.542443,0.005671,1.847451,-0.060866,0.011739,-1.570000
23.8000,-0.084552,0.546475,0.005787,1.843871,-0.061117,0.007142,-1.570000
23.9000,-0.084845,0.550508,0.005902,1.840291,-0.061369,0.002544,-1.570000
24.0000,-0.085139,0.554540,0.006018,1.836710,-0.061620,-0.002054,-1.570000
24.1000,-0.085447,0.559383,0.006124,1.832125,-0.061880,-0.007114,-1.570000
24.2000,-0.085755,0.564227,0.006231,1.827541,-0.062141,-0.012174,-1.570000
24.3000,-0.086063,0.569070,0.006337,1.822956,-0.062401,-0.017234,-1.570000
24.4000,-0.086371,0.573913,0.006443,1.818371,-0.062661,-0.022294,-1.570000
24.5000,-0.086679,0.578756,0.006549,1.813786,-0.062922,-0.027354,-1.570000
