# Kinova Gen3 Motion Plan
# Generated from trajectory: alpha_0p100
# Source experiment: w100_sum_z_constraint
# Generated on: 2025-08-27T08:08:36.079215
# Alpha: 0.1
# Length cost: 2.172365251657494
# Obstacle cost: 4.88517904053276
# Total duration: 24.500 seconds
# Number of timesteps: 246
#
time_s,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad
8.6000,1.012239,0.226270,0.816577,2.286241,0.449599,0.884766,-1.570000
8.7000,1.019630,0.234320,0.822254,2.278446,0.450309,0.877235,-1.570000
8.8000,1.027021,0.242369,0.827931,2.270651,0.451018,0.869704,-1.570000
8.9000,1.034412,0.250418,0.833608,2.262856,0.451728,0.862172,-1.570000
9.0000,1.041803,0.258468,0.839284,2.255061,0.452438,0.854641,-1.570000
9.1000,1.048258,0.266259,0.844186,2.247205,0.452571,0.846827,-1.570000
9.2000,1.054713,0.274049,0.849087,2.239349,0.452704,0.839014,-1.570000
9.3000,1.061168,0.281840,0.853989,2.231494,0.452836,0.831200,-1.570000
9.4000,1.067623,0.289631,0.858891,2.223638,0.452969,0.823386,-1.570000
9.5000,1.074078,0.297422,0.863792,2.215782,0.453102,0.815572,-1.570000
9.6000,1.079575,0.304935,0.867908,2.207929,0.452689,0.807533,-1.570000
9.7000,1.085073,0.312448,0.872025,2.200076,0.452276,0.799494,-1.570000
9.8000,1.090570,0.319961,0.876141,2.192223,0.451862,0.791455,-1.570000
9.9000,1.096067,0.327474,0.880257,2.184370,0.451449,0.783417,-1.569999
10.0000,1.101565,0.334987,0.884374,2.176517,0.451035,0.775378,-1.569999
10.1000,1.106088,0.342204,0.887700,2.168721,0.450107,0.767166,-1.569999
10.2000,1.110610,0.349422,0.891025,2.160925,0.449179,0.758954,-1.569999
10.3000,1.115133,0.356640,0.894351,2.153129,0.448251,0.750742,-1.569999
10.4000,1.119655,0.363857,0.897677,2.145333,0.447323,0.742530,-1.569999
10.5000,1.124178,0.371075,0.901003,2.137537,0.446396,0.734318,-1.569999
10.6000,1.127712,0.377980,0.903537,2.129844,0.444986,0.725980,-1.569999
10.7000,1.131247,0.384885,0.906071,2.122151,0.443576,0.717642,-1.569999
10.8000,1.134781,0.391790,0.908605,2.114458,0.442167,0.709304,-1.569999
10.9000,1.138316,0.398695,0.911139,2.106765,0.440757,0.700966,-1.570000
11.0000,1.141850,0.405600,0.913673,2.099072,0.439348,0.692628,-1.570000
11.1000,1.144386,0.412175,0.915417,2.091521,0.437489,0.684206,-1.570000
11.2000,1.146921,0.418751,0.917160,2.083970,0.435631,0.675785,-1.570000
11.3000,1.149456,0.425327,0.918903,2.076419,0.433773,0.667363,-1.570000
11.4000,1.151992,0.431902,0.920647,2.068868,0.431915,0.658941,-1.570000
11.5000,1.154527,0.438478,0.922390,2.061317,0.430057,0.650519,-1.570000
11.6000,1.156055,0.444707,0.923346,2.053941,0.427784,0.642052,-1.570000
11.7000,1.157583,0.450937,0.924302,2.046565,0.425511,0.633585,-1.570000
11.8000,1.159111,0.457167,0.925258,2.039189,0.423237,0.625118,-1.570000
11.9000,1.160639,0.463396,0.926214,2.031814,0.420964,0.616651,-1.570000
12.0000,1.162166,0.469626,0.927170,2.024438,0.418691,0.608184,-1.570000
12.1000,1.162680,0.475493,0.927344,2.017266,0.416035,0.599707,-1.570000
12.2000,1.163193,0.481359,0.927518,2.010093,0.413380,0.591230,-1.570000
12.3000,1.163706,0.487226,0.927692,2.002921,0.410724,0.582753,-1.570000
12.4000,1.164219,0.493093,0.927866,1.995749,0.408069,0.574276,-1.570000
12.5000,1.164733,0.498959,0.928040,1.988576,0.405414,0.565799,-1.570000
12.6000,1.164226,0.504446,0.927439,1.981632,0.402409,0.557345,-1.570000
12.7000,1.163719,0.509933,0.926838,1.974687,0.399404,0.548891,-1.570000
12.8000,1.163212,0.515420,0.926237,1.967742,0.396400,0.540436,-1.570000
12.9000,1.162705,0.520907,0.925636,1.960797,0.393395,0.531982,-1.570000
13.0000,1.162198,0.526393,0.925035,1.953852,0.390390,0.523528,-1.570000
13.1000,1.160667,0.531483,0.923667,1.947155,0.387069,0.515126,-1.570000
13.2000,1.159136,0.536572,0.922299,1.940458,0.383748,0.506725,-1.570000
13.3000,1.157605,0.541661,0.920931,1.933762,0.380426,0.498324,-1.570000
13.4000,1.156074,0.546751,0.919562,1.927065,0.377105,0.489923,-1.570000
13.5000,1.154543,0.551840,0.918194,1.920368,0.373784,0.481521,-1.570000
13.6000,1.151984,0.556514,0.916069,1.913937,0.370178,0.473202,-1.570000
13.7000,1.149426,0.561187,0.913944,1.907506,0.366572,0.464882,-1.570000
13.8000,1.146867,0.565861,0.911818,1.901075,0.362966,0.456562,-1.570000
13.9000,1.144309,0.570535,0.909693,1.894644,0.359360,0.448243,-1.570000
14.0000,1.141750,0.575209,0.907568,1.888213,0.355754,0.439923,-1.570000
14.1000,1.138162,0.579448,0.904696,1.882063,0.351896,0.431712,-1.570000
14.2000,1.134574,0.583688,0.901824,1.875914,0.348038,0.423501,-1.570000
14.3000,1.130987,0.587927,0.898952,1.869764,0.344180,0.415291,-1.570000
14.4000,1.127399,0.592166,0.896081,1.863614,0.340322,0.407080,-1.570000
14.5000,1.123811,0.596406,0.893209,1.857465,0.336464,0.398869,-1.570000
14.6000,1.119193,0.600191,0.889603,1.851610,0.332385,0.390794,-1.570000
14.7000,1.114575,0.603976,0.885997,1.845756,0.328306,0.382718,-1.570000
14.8000,1.109957,0.607761,0.882392,1.839902,0.324228,0.374643,-1.570000
14.9000,1.105339,0.611546,0.878786,1.834047,0.320149,0.366567,-1.570000
15.0000,1.100722,0.615331,0.875180,1.828193,0.316071,0.358492,-1.570000
15.1000,1.095074,0.618640,0.870855,1.822646,0.311804,0.350577,-1.570000
15.2000,1.089427,0.621949,0.866530,1.817099,0.307537,0.342662,-1.570000
15.3000,1.083780,0.625258,0.862204,1.811552,0.303270,0.334748,-1.570000
15.4000,1.078132,0.628568,0.857879,1.806004,0.299003,0.326833,-1.570000
15.5000,1.072485,0.631877,0.853554,1.800457,0.294736,0.318919,-1.570000
15.6000,1.065810,0.634687,0.848525,1.795229,0.290313,0.311191,-1.570000
15.7000,1.059136,0.637497,0.843496,1.790000,0.285890,0.303463,-1.570000
15.8000,1.052461,0.640307,0.838467,1.784772,0.281466,0.295734,-1.570000
15.9000,1.045786,0.643117,0.833439,1.779543,0.277043,0.288006,-1.570000
16.0000,1.039111,0.645927,0.828410,1.774314,0.272620,0.280278,-1.570000
16.1000,1.031413,0.648212,0.822697,1.769414,0.268074,0.272762,-1.570000
16.2000,1.023715,0.650498,0.816983,1.764514,0.263528,0.265246,-1.570000
16.3000,1.016016,0.652783,0.811270,1.759614,0.258981,0.257730,-1.570000
16.4000,1.008318,0.655068,0.805557,1.754713,0.254435,0.250214,-1.570000
16.5000,1.000620,0.657353,0.799843,1.749813,0.249889,0.242698,-1.570000
16.6000,0.991909,0.659125,0.793447,1.745283,0.245249,0.235430,-1.570000
16.7000,0.983199,0.660898,0.787051,1.740752,0.240609,0.228161,-1.570000
16.8000,0.974489,0.662671,0.780654,1.736221,0.235969,0.220892,-1.570000
16.9000,0.965778,0.664443,0.774258,1.731691,0.231329,0.213623,-1.570000
17.0000,0.957068,0.666216,0.767862,1.727160,0.226689,0.206354,-1.570000
17.1000,0.947363,0.667500,0.760781,1.723051,0.221985,0.199371,-1.570000
17.2000,0.937657,0.668784,0.753700,1.718942,0.217281,0.192389,-1.570000
17.3000,0.927952,0.670069,0.746619,1.714832,0.212576,0.185406,-1.570000
17.4000,0.918247,0.671353,0.739539,1.710723,0.207872,0.178423,-1.570000
17.5000,0.908541,0.672638,0.732458,1.706614,0.203168,0.171440,-1.570000
17.6000,0.897863,0.673455,0.724696,1.702978,0.198430,0.164784,-1.570000
17.7000,0.887185,0.674273,0.716935,1.699342,0.193692,0.158128,-1.570000
17.8000,0.876506,0.675091,0.709173,1.695706,0.188955,0.151471,-1.570000
17.9000,0.865828,0.675908,0.701412,1.692070,0.184217,0.144815,-1.570000
18.0000,0.855149,0.676726,0.693650,1.688434,0.179479,0.138159,-1.570000
18.1000,0.843526,0.677094,0.685217,1.685324,0.174740,0.131872,-1.570000
18.2000,0.831902,0.677463,0.676784,1.682215,0.170001,0.125586,-1.570000
18.3000,0.820278,0.677831,0.668351,1.679105,0.165262,0.119299,-1.570000
18.4000,0.808655,0.678200,0.659918,1.675996,0.160522,0.113012,-1.570000
18.5000,0.797031,0.678568,0.651485,1.672886,0.155783,0.106725,-1.570000
18.6000,0.784498,0.678500,0.642398,1.670359,0.151078,0.100856,-1.570000
18.7000,0.771965,0.678432,0.633311,1.667832,0.146372,0.094986,-1.570000
18.8000,0.759432,0.678363,0.624224,1.665305,0.141667,0.089116,-1.570000
18.9000,0.746898,0.678295,0.615136,1.662778,0.136961,0.083246,-1.570000
19.0000,0.734365,0.678227,0.606049,1.660251,0.132256,0.077376,-1.570000
19.1000,0.720971,0.677727,0.596336,1.658368,0.127623,0.071977,-1.570000
19.2000,0.707577,0.677227,0.586624,1.656485,0.122990,0.066578,-1.570000
19.3000,0.694183,0.676728,0.576911,1.654602,0.118357,0.061179,-1.570000
19.4000,0.680789,0.676228,0.567198,1.652718,0.113725,0.055780,-1.570000
19.5000,0.667395,0.675729,0.557485,1.650835,0.109092,0.050381,-1.570000
19.6000,0.653208,0.674794,0.547194,1.649664,0.104577,0.045517,-1.570000
19.7000,0.639022,0.673858,0.536902,1.648493,0.100063,0.040653,-1.570000
19.8000,0.624835,0.672923,0.526610,1.647322,0.095548,0.035788,-1.570000
19.9000,0.610649,0.671988,0.516319,1.646151,0.091034,0.030924,-1.570000
20.0000,0.596462,0.671053,0.506027,1.644980,0.086519,0.026060,-1.570000
20.1000,0.581589,0.669662,0.495235,1.644598,0.082179,0.021809,-1.570000
20.2000,0.566715,0.668272,0.484442,1.644217,0.077839,0.017558,-1.570000
20.3000,0.551841,0.666882,0.473650,1.643835,0.073498,0.013307,-1.570000
20.4000,0.536967,0.665492,0.462858,1.643454,0.069158,0.009057,-1.570000
20.5000,0.522093,0.664102,0.452066,1.643072,0.064818,0.004806,-1.570000
20.6000,0.506706,0.662221,0.440909,1.643563,0.060722,0.001263,-1.570000
20.7000,0.491319,0.660340,0.429753,1.644054,0.056626,-0.002279,-1.570000
20.8000,0.475932,0.658459,0.418596,1.644545,0.052531,-0.005822,-1.570000
20.9000,0.460545,0.656578,0.407440,1.645036,0.048435,-0.009364,-1.570000
21.0000,0.445158,0.654697,0.396284,1.645528,0.044340,-0.012907,-1.570000
21.1000,0.429566,0.652403,0.384980,1.646998,0.040564,-0.015634,-1.570000
21.2000,0.413974,0.650110,0.373676,1.648468,0.036789,-0.018361,-1.570000
21.3000,0.398382,0.647816,0.362372,1.649938,0.033014,-0.021088,-1.570000
21.4000,0.382790,0.645523,0.351068,1.651408,0.029239,-0.023815,-1.570000
21.5000,0.367198,0.643229,0.339764,1.652878,0.025463,-0.026542,-1.570000
21.6000,0.351600,0.640780,0.328424,1.655421,0.021995,-0.028438,-1.570000
21.7000,0.336002,0.638331,0.317083,1.657963,0.018527,-0.030334,-1.570000
21.8000,0.320403,0.635881,0.305742,1.660506,0.015059,-0.032231,-1.570000
21.9000,0.304805,0.633432,0.294402,1.663048,0.011591,-0.034127,-1.570000
22.0000,0.289207,0.630983,0.283061,1.665590,0.008123,-0.036023,-1.570000
22.1000,0.273689,0.628549,0.271732,1.669253,0.004912,-0.037124,-1.570000
22.2000,0.258172,0.626115,0.260403,1.672915,0.001701,-0.038225,-1.570000
22.3000,0.242654,0.623682,0.249075,1.676578,-0.001511,-0.039325,-1.570000
22.4000,0.227136,0.621248,0.237746,1.680240,-0.004722,-0.040426,-1.570000
22.5000,0.211619,0.618814,0.226417,1.683902,-0.007933,-0.041527,-1.570000
22.6000,0.196264,0.616502,0.215160,1.688705,-0.010934,-0.041873,-1.570000
22.7000,0.180910,0.614190,0.203904,1.693507,-0.013935,-0.042220,-1.570000
22.8000,0.165556,0.611878,0.192647,1.698310,-0.016936,-0.042566,-1.570000
22.9000,0.150202,0.609566,0.181391,1.703113,-0.019938,-0.042912,-1.570000
23.0000,0.134847,0.607254,0.170134,1.707915,-0.022939,-0.043259,-1.570000
23.1000,0.119736,0.605123,0.159017,1.713861,-0.025768,-0.042888,-1.570000
23.2000,0.104624,0.602991,0.147899,1.719806,-0.028597,-0.042518,-1.570000
23.3000,0.089512,0.600859,0.136781,1.725752,-0.031425,-0.042148,-1.570000
23.4000,0.074401,0.598728,0.125663,1.731697,-0.034254,-0.041777,-1.570000
23.5000,0.059289,0.596596,0.114545,1.737642,-0.037083,-0.041407,-1.570000
23.6000,0.044496,0.594679,0.103629,1.744716,-0.039759,-0.040348,-1.570000
23.7000,0.029703,0.592761,0.092713,1.751790,-0.042435,-0.039288,-1.570000
23.8000,0.014910,0.590844,0.081796,1.758864,-0.045110,-0.038229,-1.570000
23.9000,0.000117,0.588927,0.070880,1.765938,-0.047786,-0.037169,-1.570000
24.0000,-0.014676,0.587010,0.059964,1.773012,-0.050462,-0.036110,-1.570000
24.1000,-0.029077,0.585359,0.049281,1.781167,-0.052954,-0.034358,-1.570000
24.2000,-0.043477,0.583708,0.038598,1.789321,-0.055446,-0.032607,-1.570000
24.3000,-0.057878,0.582058,0.027915,1.797476,-0.057938,-0.030856,-1.570000
24.4000,-0.072279,0.580407,0.017232,1.805631,-0.060430,-0.029105,-1.570000
24.5000,-0.086679,0.578756,0.006549,1.813786,-0.062922,-0.027354,-1.570000
