length,closeness,alpha
0.6436472807913225,21.235868135905353,0.0
3.2156085538188197,4.80516465807079,0.05
0.6436472807913225,21.235868135905353,0.1
0.6436472807913225,21.235868135905353,0.15000000000000002
3.2176603191197968,4.836339840374794,0.2
3.2184035413808516,4.847002534768663,0.25
3.219181323201048,4.857808025805642,0.30000000000000004
3.219996885116773,4.868765281743304,0.35000000000000003
3.2208536075787872,4.879880643061534,0.4
0.6436472807913225,21.235868135905353,0.45
0.6436472807913225,21.235868135905353,0.5
3.2237589141451837,4.9142672849483375,0.55
3.2248308221635726,4.926146562259386,0.6000000000000001
2.8609677291465054,5.313225782809898,0.65
2.5141316096185187,5.866307011704474,0.7000000000000001
2.203237648023155,6.60971290041432,0.75
1.9446199079189639,7.778479613700343,0.8
1.3600045342284068,7.706478807790069,0.8500000000000001
1.0318042692771323,9.285899270072907,0.9
0.6807220577167128,12.929987750712645,0.9500000000000001
