length,closeness,alpha
0.6889242149216193,2.877937601016683,0.0
0.1777842868230861,2.877937601016683,0.01
0.1878079877774057,2.877937601016683,0.02
0.17467268728118857,2.877939897283427,0.03
0.17851159133007588,2.877937601016683,0.04
0.1789360638701587,2.877937601016683,0.05
0.17668431993896494,2.877937601016683,0.06
0.1757650202323855,2.8779535961026275,0.07
0.17511468135759212,2.877937601016683,0.08
0.1746821744793161,2.877937601016683,0.09
0.17442136307935496,2.877937601016683,0.1
0.17377286951846616,2.877937601016683,0.11
0.17419917755447267,2.877937601016683,0.12
0.17396968605379493,2.877937601016683,0.13
0.17505623472072207,2.877937601016683,0.14
0.1743905144934066,2.8779387791551083,0.15
0.1748137724516874,2.877937601016683,0.16
0.1739822511682343,2.877937601016683,0.17
0.1744542013051007,2.8790986694693976,0.18
0.1740109196827142,2.877937601016683,0.19
0.17563956395035007,2.877937601016683,0.2
0.17388680637950915,2.877937601016683,0.21
0.15099984926985055,4.119808554849355,0.22
0.17406007488080544,2.877937601016683,0.23
0.17349441054679016,2.877937601016683,0.24
0.17341926578286415,2.877937601016683,0.25
0.1732155939175497,2.877937601016683,0.26
0.1732616295628846,2.877937601016683,0.27
0.17357063284395458,2.877937601016683,0.28
0.17331637312389114,2.877937601016683,0.29
0.17349405537944373,2.877937601016683,0.3
0.17336462715031598,2.877937601016683,0.31
0.17321857641733684,2.877937601016683,0.32
0.17319266667853328,2.877937601016683,0.33
0.17362748496648006,2.877937601016683,0.34
0.1734643895040755,2.877937601016683,0.35000000000000003
0.17338577509921116,2.877937601016683,0.36
0.17390177224930548,2.877937601016683,0.37
0.173249653109675,2.877937601016683,0.38
0.17324124948363284,2.877937601016683,0.39
0.15099984926985055,4.119808554849355,0.4
0.15099984926985055,4.119808554849355,0.41000000000000003
0.17334600091610342,2.877937601016683,0.42
0.17323563594746116,2.877937601016683,0.43
0.17326943647513504,2.877937601016683,0.44
0.17350734513096921,2.8779583440228476,0.45
0.17424001558853153,2.87793773098897,0.46
0.17387965134327965,2.877937601016683,0.47000000000000003
0.1735035355108976,2.877937601016683,0.48
0.17324777403368707,2.877937601016683,0.49
0.1739031244197986,2.877937601016683,0.5
0.17318191974359065,2.877937601016683,0.51
0.17349784794057488,2.877937601016683,0.52
0.17440426669523124,2.877937601016683,0.53
0.17347618376531537,2.877937601016683,0.54
0.1735984264393482,2.877937601016683,0.55
0.1737149852381843,2.877937601016683,0.56
0.1735540080709208,2.8779419413934635,0.5700000000000001
0.1738820755752577,2.877937601016683,0.58
0.17314958779775091,2.877937601016683,0.59
0.1736965129830963,2.877937601016683,0.6
0.17350503473293744,2.877937601016683,0.61
0.17321933143435952,2.877937601016683,0.62
0.1736335375556075,2.877937601016683,0.63
0.1732353663642454,2.877937601016683,0.64
0.17380198361111576,2.877937601016683,0.65
0.17338253401558945,2.877937601016683,0.66
0.17330231370386917,2.877937601016683,0.67
0.17349400745177013,2.877937601016683,0.68
0.17318592101062702,2.877937601016683,0.6900000000000001
0.17380375050550945,2.877937601016683,0.7000000000000001
0.17317737945870326,2.877937601016683,0.71
0.17392905054780838,2.877937601016683,0.72
0.17367686803564708,2.877937601016683,0.73
0.17372615685974213,2.877937601016683,0.74
0.17318517782185539,2.877937601016683,0.75
0.17331492950176708,2.877937601016683,0.76
0.17355828328363865,2.87797268622843,0.77
0.17352482201345243,2.877937601016683,0.78
0.17323248658979673,2.877937601016683,0.79
0.1734306580736642,2.877937601016683,0.8
0.17330448988772607,2.877937601016683,0.81
0.17328983340851933,2.877937601016683,0.8200000000000001
0.17338467774685973,2.877937601016683,0.8300000000000001
0.17318393678769883,2.877937601016683,0.84
0.17332677254379525,2.877937601016683,0.85
0.17348497701009147,2.877937601016683,0.86
0.17340135426071557,2.8779416345104223,0.87
0.17324725586434386,2.877937601016683,0.88
0.17381370399367269,2.877937601016683,0.89
0.17328740067666581,2.877937601016683,0.9
0.17318716734211703,2.877937601016683,0.91
0.1737039820308297,2.8779666240751167,0.92
0.17332081396776822,2.877937601016683,0.93
0.17022291280655288,2.937463665426443,0.9400000000000001
0.17184028543557073,2.9145556245200566,0.9500000000000001
0.16701269541861574,3.008946489742646,0.96
0.1620396750524269,3.1522775523831195,0.97
0.15226470945624948,3.7250556507833474,0.98
0.15326544973513379,3.6031896859833394,0.99
0.15099984926985055,4.119808554849355,1.0
