# Kinova Gen3 Motion Plan
# Generated from trajectory: alpha_0p300
# Source experiment: w100_sum_z_constraint
# Generated on: 2025-08-27T08:07:44.506111
# Alpha: 0.3
# Length cost: 2.157980973894888
# Obstacle cost: 4.889206241468611
# Total duration: 24.500 seconds
# Number of timesteps: 246
#
time_s,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad
5.5000,0.683945,-0.041758,0.563915,2.499123,0.381858,1.087421,-1.570000
5.6000,0.695721,-0.032838,0.573512,2.493769,0.386694,1.083420,-1.570000
5.7000,0.707497,-0.023917,0.583109,2.488414,0.391529,1.079420,-1.570000
5.8000,0.719274,-0.014997,0.592705,2.483059,0.396365,1.075420,-1.570000
5.9000,0.731050,-0.006076,0.602302,2.477704,0.401201,1.071420,-1.570000
6.0000,0.742826,0.002845,0.611899,2.472349,0.406036,1.067420,-1.570000
6.1000,0.754043,0.011681,0.621002,2.466355,0.410229,1.062662,-1.570000
6.2000,0.765260,0.020518,0.630104,2.460361,0.414421,1.057904,-1.570000
6.3000,0.776478,0.029355,0.639207,2.454367,0.418613,1.053147,-1.570000
6.4000,0.787695,0.038192,0.648310,2.448373,0.422806,1.048389,-1.570000
6.5000,0.798912,0.047028,0.657412,2.442379,0.426998,1.043631,-1.570000
6.6000,0.809481,0.055740,0.665947,2.435852,0.430519,1.038191,-1.570000
6.7000,0.820049,0.064451,0.674482,2.429326,0.434039,1.032750,-1.570000
6.8000,0.830618,0.073162,0.683016,2.422800,0.437560,1.027309,-1.570000
6.9000,0.841187,0.081874,0.691551,2.416273,0.441081,1.021868,-1.570000
7.0000,0.851755,0.090585,0.700085,2.409747,0.444601,1.016428,-1.570000
7.1000,0.861602,0.099137,0.707993,2.402795,0.447436,1.010380,-1.570000
7.2000,0.871449,0.107688,0.715900,2.395842,0.450272,1.004332,-1.570000
7.3000,0.881296,0.116240,0.723807,2.388889,0.453107,0.998284,-1.570000
7.4000,0.891143,0.124791,0.731715,2.381937,0.455942,0.992236,-1.570000
7.5000,0.900990,0.133343,0.739622,2.374984,0.458777,0.986188,-1.570000
7.6000,0.910056,0.141705,0.746855,2.367706,0.460927,0.979608,-1.570000
7.7000,0.919122,0.150068,0.754089,2.360429,0.463076,0.973028,-1.570000
7.8000,0.928187,0.158431,0.761322,2.353151,0.465225,0.966448,-1.570000
7.9000,0.937253,0.166793,0.768555,2.345873,0.467375,0.959867,-1.570000
8.0000,0.946319,0.175156,0.775788,2.338595,0.469524,0.953287,-1.570000
8.1000,0.954555,0.183304,0.782312,2.331086,0.470997,0.946247,-1.570000
8.2000,0.962791,0.191453,0.788835,2.323577,0.472470,0.939207,-1.570000
8.3000,0.971027,0.199602,0.795359,2.316068,0.473943,0.932167,-1.570000
8.4000,0.979263,0.207751,0.801882,2.308559,0.475416,0.925127,-1.570000
8.5000,0.987500,0.215899,0.808405,2.301050,0.476890,0.918087,-1.570000
8.6000,0.994867,0.223812,0.814192,2.293395,0.477704,0.910657,-1.570000
8.7000,1.002235,0.231725,0.819978,2.285740,0.478519,0.903226,-1.570000
8.8000,1.009603,0.239638,0.825765,2.278086,0.479334,0.895795,-1.570000
8.9000,1.016970,0.247551,0.831552,2.270431,0.480149,0.888364,-1.570000
9.0000,1.024338,0.255464,0.837338,2.262776,0.480964,0.880934,-1.570000
9.1000,1.030806,0.263121,0.842369,2.255052,0.481144,0.873177,-1.570000
9.2000,1.037274,0.270778,0.847399,2.247327,0.481325,0.865420,-1.570000
9.3000,1.043742,0.278435,0.852430,2.239603,0.481506,0.857663,-1.570000
9.4000,1.050210,0.286092,0.857460,2.231879,0.481687,0.849907,-1.570000
9.5000,1.056678,0.293749,0.862491,2.224155,0.481867,0.842150,-1.570000
9.6000,1.062220,0.301131,0.866752,2.216428,0.481443,0.834127,-1.570000
9.7000,1.067763,0.308513,0.871013,2.208701,0.481019,0.826105,-1.570000
9.8000,1.073305,0.315895,0.875274,2.200974,0.480595,0.818082,-1.570000
9.9000,1.078848,0.323277,0.879536,2.193247,0.480170,0.810060,-1.570000
10.0000,1.084391,0.330660,0.883797,2.185520,0.479746,0.802037,-1.570000
10.1000,1.088987,0.337749,0.887280,2.177848,0.478750,0.793805,-1.570000
10.2000,1.093584,0.344838,0.890764,2.170176,0.477753,0.785572,-1.570000
10.3000,1.098180,0.351927,0.894248,2.162504,0.476757,0.777340,-1.570000
10.4000,1.102777,0.359017,0.897732,2.154832,0.475760,0.769107,-1.570000
10.5000,1.107374,0.366106,0.901215,2.147160,0.474764,0.760874,-1.570000
10.6000,1.111007,0.372884,0.903917,2.139592,0.473230,0.752483,-1.570000
10.7000,1.114640,0.379663,0.906619,2.132024,0.471697,0.744091,-1.570000
10.8000,1.118274,0.386441,0.909320,2.124456,0.470164,0.735699,-1.570000
10.9000,1.121907,0.393219,0.912022,2.116887,0.468631,0.727307,-1.570000
11.0000,1.125541,0.399998,0.914724,2.109319,0.467097,0.718916,-1.570000
11.1000,1.128196,0.406448,0.916642,2.101895,0.465065,0.710411,-1.570000
11.2000,1.130852,0.412897,0.918561,2.094471,0.463032,0.701907,-1.570000
11.3000,1.133508,0.419347,0.920479,2.087047,0.461000,0.693403,-1.570000
11.4000,1.136164,0.425797,0.922398,2.079622,0.458967,0.684899,-1.570000
11.5000,1.138820,0.432247,0.924316,2.072198,0.456934,0.676395,-1.570000
11.6000,1.140486,0.438350,0.925452,2.064951,0.454441,0.667820,-1.570000
11.7000,1.142152,0.444454,0.926588,2.057704,0.451948,0.659246,-1.570000
11.8000,1.143818,0.450558,0.927724,2.050456,0.449454,0.650671,-1.570000
11.9000,1.145484,0.456661,0.928860,2.043209,0.446961,0.642097,-1.570000
12.0000,1.147150,0.462765,0.929997,2.035962,0.444468,0.633523,-1.570000
12.1000,1.147816,0.468505,0.930353,2.028918,0.441553,0.624917,-1.570000
12.2000,1.148482,0.474245,0.930709,2.021874,0.438639,0.616311,-1.570000
12.3000,1.149148,0.479985,0.931066,2.014830,0.435724,0.607705,-1.570000
12.4000,1.149814,0.485725,0.931422,2.007787,0.432810,0.599099,-1.570000
12.5000,1.150480,0.491465,0.931779,2.000743,0.429896,0.590494,-1.570000
12.6000,1.150137,0.496825,0.931359,1.993923,0.426600,0.581892,-1.570000
12.7000,1.149794,0.502185,0.930940,1.987104,0.423304,0.573290,-1.570000
12.8000,1.149451,0.507545,0.930521,1.980285,0.420008,0.564688,-1.570000
12.9000,1.149108,0.512905,0.930101,1.973465,0.416712,0.556086,-1.570000
13.0000,1.148765,0.518265,0.929682,1.966646,0.413416,0.547484,-1.570000
13.1000,1.147406,0.523228,0.928492,1.960068,0.409778,0.538918,-1.570000
13.2000,1.146047,0.528192,0.927302,1.953491,0.406140,0.530353,-1.570000
13.3000,1.144688,0.533155,0.926112,1.946913,0.402503,0.521787,-1.570000
13.4000,1.143329,0.538119,0.924922,1.940335,0.398865,0.513222,-1.570000
13.5000,1.141970,0.543082,0.923732,1.933757,0.395227,0.504656,-1.570000
13.6000,1.139590,0.547634,0.921777,1.927436,0.391287,0.496158,-1.570000
13.7000,1.137209,0.552186,0.919822,1.921114,0.387346,0.487659,-1.570000
13.8000,1.134828,0.556737,0.917868,1.914792,0.383406,0.479161,-1.570000
13.9000,1.132448,0.561289,0.915913,1.908471,0.379465,0.470662,-1.570000
14.0000,1.130067,0.565841,0.913958,1.902149,0.375525,0.462164,-1.570000
14.1000,1.126660,0.569966,0.911246,1.896096,0.371320,0.453761,-1.570000
14.2000,1.123254,0.574091,0.908534,1.890043,0.367115,0.445359,-1.570000
14.3000,1.119847,0.578215,0.905821,1.883990,0.362911,0.436957,-1.570000
14.4000,1.116440,0.582340,0.903109,1.877937,0.358706,0.428554,-1.570000
14.5000,1.113034,0.586465,0.900396,1.871884,0.354502,0.420152,-1.570000
14.6000,1.108598,0.590148,0.896935,1.866111,0.350071,0.411873,-1.570000
14.7000,1.104163,0.593831,0.893473,1.860338,0.345640,0.403595,-1.570000
14.8000,1.099728,0.597515,0.890011,1.854565,0.341209,0.395317,-1.570000
14.9000,1.095292,0.601198,0.886549,1.848792,0.336778,0.387038,-1.570000
15.0000,1.090857,0.604881,0.883087,1.843019,0.332348,0.378760,-1.570000
15.1000,1.085392,0.608107,0.878885,1.837537,0.327728,0.370633,-1.570000
15.2000,1.079927,0.611334,0.874683,1.832056,0.323108,0.362507,-1.570000
15.3000,1.074462,0.614560,0.870482,1.826574,0.318489,0.354380,-1.570000
15.4000,1.068997,0.617786,0.866280,1.821092,0.313869,0.346253,-1.570000
15.5000,1.063532,0.621012,0.862078,1.815611,0.309250,0.338127,-1.570000
15.6000,1.057038,0.623766,0.857148,1.810431,0.304478,0.330179,-1.570000
15.7000,1.050544,0.626519,0.852217,1.805252,0.299707,0.322231,-1.570000
15.8000,1.044049,0.629273,0.847287,1.800073,0.294935,0.314284,-1.570000
15.9000,1.037555,0.632026,0.842356,1.794893,0.290164,0.306336,-1.570000
16.0000,1.031061,0.634780,0.837426,1.789714,0.285392,0.298389,-1.570000
16.1000,1.023541,0.637042,0.831780,1.784848,0.280506,0.290648,-1.570000
16.2000,1.016020,0.639305,0.826135,1.779982,0.275619,0.282907,-1.570000
16.3000,1.008500,0.641568,0.820489,1.775116,0.270733,0.275167,-1.570000
16.4000,1.000979,0.643831,0.814844,1.770251,0.265847,0.267426,-1.570000
16.5000,0.993459,0.646094,0.809198,1.765385,0.260960,0.259686,-1.570000
16.6000,0.984920,0.647867,0.802844,1.760861,0.255994,0.252185,-1.570000
16.7000,0.976381,0.649640,0.796489,1.756336,0.251027,0.244684,-1.570000
16.8000,0.967842,0.651413,0.790135,1.751812,0.246060,0.237184,-1.570000
16.9000,0.959303,0.653186,0.783781,1.747288,0.241094,0.229683,-1.570000
17.0000,0.950764,0.654959,0.777426,1.742763,0.236127,0.222182,-1.570000
17.1000,0.941223,0.656267,0.770361,1.738629,0.231114,0.214961,-1.570000
17.2000,0.931681,0.657574,0.763296,1.734495,0.226100,0.207740,-1.570000
17.3000,0.922140,0.658882,0.756231,1.730362,0.221086,0.200520,-1.570000
17.4000,0.912598,0.660190,0.749166,1.726228,0.216073,0.193299,-1.570000
17.5000,0.903057,0.661497,0.742101,1.722094,0.211059,0.186078,-1.570000
17.6000,0.892533,0.662361,0.734328,1.718400,0.206032,0.179178,-1.570000
17.7000,0.882009,0.663225,0.726555,1.714706,0.201005,0.172279,-1.570000
17.8000,0.871485,0.664089,0.718783,1.711013,0.195978,0.165379,-1.570000
17.9000,0.860961,0.664953,0.711010,1.707319,0.190951,0.158480,-1.570000
18.0000,0.850437,0.665817,0.703237,1.703625,0.185924,0.151581,-1.570000
18.1000,0.838957,0.666254,0.694766,1.700424,0.180919,0.145047,-1.570000
18.2000,0.827478,0.666691,0.686295,1.697222,0.175914,0.138514,-1.570000
18.3000,0.815998,0.667128,0.677824,1.694021,0.170909,0.131980,-1.570000
18.4000,0.804518,0.667566,0.669353,1.690819,0.165903,0.125446,-1.570000
18.5000,0.793038,0.668003,0.660882,1.687618,0.160898,0.118913,-1.570000
18.6000,0.780638,0.668025,0.651730,1.684964,0.155953,0.112795,-1.570000
18.7000,0.768237,0.668047,0.642578,1.682311,0.151007,0.106677,-1.570000
18.8000,0.755836,0.668070,0.633426,1.679657,0.146062,0.100559,-1.570000
18.9000,0.743436,0.668092,0.624274,1.677004,0.141116,0.094440,-1.570000
19.0000,0.731035,0.668114,0.615123,1.674350,0.136170,0.088322,-1.570000
19.1000,0.717761,0.667726,0.605320,1.672307,0.131326,0.082676,-1.570000
19.2000,0.704487,0.667338,0.595517,1.670263,0.126482,0.077030,-1.570000
19.3000,0.691213,0.666949,0.585714,1.668219,0.121638,0.071384,-1.570000
19.4000,0.677939,0.666561,0.575912,1.666175,0.116794,0.065738,-1.570000
19.5000,0.664665,0.666173,0.566109,1.664132,0.111950,0.060092,-1.570000
19.6000,0.650587,0.665368,0.555704,1.662768,0.107257,0.054987,-1.570000
19.7000,0.636509,0.664563,0.545299,1.661404,0.102563,0.049881,-1.570000
19.8000,0.622431,0.663758,0.534894,1.660040,0.097869,0.044775,-1.570000
19.9000,0.608353,0.662953,0.524489,1.658677,0.093176,0.039669,-1.570000
20.0000,0.594274,0.662148,0.514084,1.657313,0.088482,0.034563,-1.570000
20.1000,0.579499,0.660904,0.503159,1.656709,0.083998,0.030081,-1.570000
20.2000,0.564723,0.659661,0.492234,1.656106,0.079515,0.025599,-1.570000
20.3000,0.549948,0.658417,0.481310,1.655503,0.075031,0.021117,-1.570000
20.4000,0.535172,0.657174,0.470385,1.654900,0.070548,0.016635,-1.570000
20.5000,0.520397,0.655931,0.459460,1.654296,0.066064,0.012153,-1.570000
20.6000,0.505105,0.654212,0.448160,1.654541,0.061865,0.008396,-1.570000
20.7000,0.489813,0.652493,0.436861,1.654786,0.057667,0.004639,-1.570000
20.8000,0.474521,0.650775,0.425561,1.655031,0.053468,0.000882,-1.570000
20.9000,0.459229,0.649056,0.414262,1.655277,0.049270,-0.002875,-1.570000
21.0000,0.443937,0.647337,0.402962,1.655522,0.045072,-0.006631,-1.570000
21.1000,0.428449,0.645214,0.391520,1.656721,0.041235,-0.009554,-1.570000
21.2000,0.412962,0.643091,0.380078,1.657921,0.037399,-0.012477,-1.570000
21.3000,0.397474,0.640968,0.368636,1.659120,0.033562,-0.015400,-1.570000
21.4000,0.381986,0.638845,0.357194,1.660320,0.029726,-0.018322,-1.570000
21.5000,0.366498,0.636722,0.345752,1.661519,0.025889,-0.021245,-1.570000
21.6000,0.350977,0.634456,0.334253,1.663778,0.022382,-0.023329,-1.570000
21.7000,0.335457,0.632191,0.322753,1.666037,0.018876,-0.025412,-1.570000
21.8000,0.319936,0.629925,0.311254,1.668296,0.015369,-0.027496,-1.570000
21.9000,0.304416,0.627660,0.299755,1.670555,0.011862,-0.029580,-1.570000
22.0000,0.288895,0.625395,0.288255,1.672814,0.008355,-0.031663,-1.570000
22.1000,0.273431,0.623161,0.276749,1.676187,0.005121,-0.032946,-1.570000
22.2000,0.257967,0.620927,0.265242,1.679559,0.001887,-0.034228,-1.570000
22.3000,0.242503,0.618694,0.253736,1.682931,-0.001348,-0.035510,-1.570000
22.4000,0.227039,0.616460,0.242229,1.686304,-0.004582,-0.036793,-1.570000
22.5000,0.211576,0.614226,0.230722,1.689676,-0.007817,-0.038075,-1.570000
22.6000,0.196253,0.612129,0.219272,1.694187,-0.010832,-0.038599,-1.570000
22.7000,0.180931,0.610032,0.207821,1.698697,-0.013847,-0.039123,-1.570000
22.8000,0.165609,0.607935,0.196370,1.703207,-0.016862,-0.039647,-1.570000
22.9000,0.150287,0.605838,0.184919,1.707718,-0.019877,-0.040171,-1.570000
23.0000,0.134964,0.603741,0.173468,1.712228,-0.022892,-0.040695,-1.570000
23.1000,0.119864,0.601837,0.162141,1.717882,-0.025728,-0.040500,-1.570000
23.2000,0.104764,0.599932,0.150814,1.723536,-0.028565,-0.040304,-1.570000
23.3000,0.089664,0.598027,0.139487,1.729191,-0.031402,-0.040109,-1.570000
23.4000,0.074564,0.596123,0.128159,1.734845,-0.034238,-0.039913,-1.570000
23.5000,0.059464,0.594218,0.116832,1.740499,-0.037075,-0.039717,-1.570000
23.6000,0.044663,0.592537,0.105693,1.747285,-0.039754,-0.038829,-1.570000
23.7000,0.029862,0.590855,0.094554,1.754072,-0.042434,-0.037941,-1.570000
23.8000,0.015061,0.589174,0.083414,1.760858,-0.045113,-0.037054,-1.570000
23.9000,0.000260,0.587492,0.072275,1.767644,-0.047792,-0.036166,-1.570000
24.0000,-0.014541,0.585811,0.061136,1.774431,-0.050472,-0.035278,-1.570000
24.1000,-0.028968,0.584400,0.050218,1.782302,-0.052962,-0.033693,-1.570000
24.2000,-0.043396,0.582989,0.039301,1.790173,-0.055452,-0.032108,-1.570000
24.3000,-0.057824,0.581578,0.028384,1.798044,-0.057942,-0.030523,-1.570000
24.4000,-0.072251,0.580167,0.017466,1.805915,-0.060432,-0.028939,-1.570000
24.5000,-0.086679,0.578756,0.006549,1.813786,-0.062922,-0.027354,-1.570000
